API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Mon Jul 13 01:50:41 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 01:00:00.0000 TDB
Stop  time      : A.D. 2026-Apr-11 00:30:00.0000 TDB
Step-size       : 10 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260710.p261006
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUL-10. PREDICTS-> 2026-OCT-05
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461134.965277778, A.D. 2026-Apr-04 11:10:00.0000, -2.999414554692561E+05, -2.293808439161933E+05, -1.345995119179042E+05,  6.290781319140997E-01, -6.756955447462666E-01, -3.388160475019463E-01,
2461134.972222222, A.D. 2026-Apr-04 11:20:00.0000, -2.995636757937722E+05, -2.297860025779467E+05, -1.348026495119419E+05,  6.301871926969151E-01, -6.748330913962807E-01, -3.383091490946606E-01,
2461134.979166667, A.D. 2026-Apr-04 11:30:00.0000, -2.991852311506050E+05, -2.301906433424409E+05, -1.350054827567060E+05,  6.312946905539115E-01, -6.739692209066189E-01, -3.378015501283434E-01,
2461134.986111111, A.D. 2026-Apr-04 11:40:00.0000, -2.988061224780570E+05, -2.305947653600357E+05, -1.352080112322296E+05,  6.324006236631340E-01, -6.731039354223113E-01, -3.372932518308718E-01,
2461134.993055556, A.D. 2026-Apr-04 11:50:00.0000, -2.984263507155224E+05, -2.309983677823780E+05, -1.354102345192825E+05,  6.335049902066061E-01, -6.722372370893533E-01, -3.367842554304863E-01,
2461135.000000000, A.D. 2026-Apr-04 12:00:00.0000, -2.980459168034851E+05, -2.314014497624026E+05, -1.356121521993713E+05,  6.346077883703266E-01, -6.713691280547002E-01, -3.362745621557869E-01,
2461135.006944444, A.D. 2026-Apr-04 12:10:00.0000, -2.976648216835160E+05, -2.318040104543328E+05, -1.358137638547403E+05,  6.357090163442659E-01, -6.704996104662606E-01, -3.357641732357299E-01,
2461135.013888889, A.D. 2026-Apr-04 12:20:00.0000, -2.972830662982712E+05, -2.322060490136811E+05, -1.360150690683710E+05,  6.368086723223607E-01, -6.696286864728905E-01, -3.352530898996250E-01,
2461135.020833333, A.D. 2026-Apr-04 12:30:00.0000, -2.969006515914888E+05, -2.326075645972493E+05, -1.362160674239826E+05,  6.379067545025111E-01, -6.687563582243865E-01, -3.347413133771319E-01,
2461135.027777778, A.D. 2026-Apr-04 12:40:00.0000, -2.965175785079874E+05, -2.330085563631295E+05, -1.364167585060323E+05,  6.390032610865763E-01, -6.678826278714799E-01, -3.342288448982569E-01,
2461135.034722222, A.D. 2026-Apr-04 12:50:00.0000, -2.961338479936629E+05, -2.334090234707045E+05, -1.366171418997153E+05,  6.400981902803698E-01, -6.670074975658307E-01, -3.337156856933501E-01,
2461135.041666667, A.D. 2026-Apr-04 13:00:00.0000, -2.957494609954871E+05, -2.338089650806484E+05, -1.368172171909652E+05,  6.411915402936569E-01, -6.661309694600208E-01, -3.332018369931022E-01,
2461135.048611111, A.D. 2026-Apr-04 13:10:00.0000, -2.953644184615040E+05, -2.342083803549272E+05, -1.370169839664541E+05,  6.422833093401485E-01, -6.652530457075492E-01, -3.326873000285408E-01,
2461135.055555556, A.D. 2026-Apr-04 13:20:00.0000, -2.949787213408287E+05, -2.346072684567990E+05, -1.372164418135929E+05,  6.433734956374991E-01, -6.643737284628236E-01, -3.321720760310282E-01,
2461135.062500000, A.D. 2026-Apr-04 13:30:00.0000, -2.945923705836445E+05, -2.350056285508152E+05, -1.374155903205311E+05,  6.444620974073009E-01, -6.634930198811573E-01, -3.316561662322572E-01,
2461135.069444444, A.D. 2026-Apr-04 13:40:00.0000, -2.942053671412003E+05, -2.354034598028203E+05, -1.376144290761577E+05,  6.455491128750808E-01, -6.626109221187597E-01, -3.311395718642487E-01,
2461135.076388889, A.D. 2026-Apr-04 13:50:00.0000, -2.938177119658089E+05, -2.358007613799529E+05, -1.378129576701008E+05,  6.466345402702961E-01, -6.617274373327333E-01, -3.306222941593484E-01,
2461135.083333333, A.D. 2026-Apr-04 14:00:00.0000, -2.934294060108439E+05, -2.361975324506464E+05, -1.380111756927281E+05,  6.477183778263297E-01, -6.608425676810658E-01, -3.301043343502237E-01,
2461135.090277778, A.D. 2026-Apr-04 14:10:00.0000, -2.930404502307377E+05, -2.365937721846289E+05, -1.382090827351469E+05,  6.488006237804865E-01, -6.599563153226244E-01, -3.295856936698605E-01,
2461135.097222222, A.D. 2026-Apr-04 14:20:00.0000, -2.926508455809795E+05, -2.369894797529242E+05, -1.384066783892044E+05,  6.498812763739892E-01, -6.590686824171508E-01, -3.290663733515600E-01,
2461135.104166667, A.D. 2026-Apr-04 14:30:00.0000, -2.922605930181121E+05, -2.373846543278522E+05, -1.386039622474879E+05,  6.509603338519737E-01, -6.581796711252532E-01, -3.285463746289363E-01,
2461135.111111111, A.D. 2026-Apr-04 14:40:00.0000, -2.918696934997304E+05, -2.377792950830295E+05, -1.388009339033250E+05,  6.520377944634856E-01, -6.572892836084027E-01, -3.280256987359124E-01,
2461135.118055556, A.D. 2026-Apr-04 14:50:00.0000, -2.914781479844787E+05, -2.381734011933697E+05, -1.389975929507838E+05,  6.531136564614748E-01, -6.563975220289253E-01, -3.275043469067178E-01,
2461135.125000000, A.D. 2026-Apr-04 15:00:00.0000, -2.910859574320480E+05, -2.385669718350843E+05, -1.391939389846727E+05,  6.541879181027924E-01, -6.555043885499973E-01, -3.269823203758851E-01,
2461135.131944444, A.D. 2026-Apr-04 15:10:00.0000, -2.906931228031745E+05, -2.389600061856827E+05, -1.393899716005414E+05,  6.552605776481858E-01, -6.546098853356386E-01, -3.264596203782476E-01,
2461135.138888889, A.D. 2026-Apr-04 15:20:00.0000, -2.902996450596365E+05, -2.393525034239729E+05, -1.395856903946803E+05,  6.563316333622949E-01, -6.537140145507075E-01, -3.259362481489352E-01,
2461135.145833333, A.D. 2026-Apr-04 15:30:00.0000, -2.899055251642523E+05, -2.397444627300625E+05, -1.397810949641209E+05,  6.574010835136470E-01, -6.528167783608941E-01, -3.254122049233727E-01,
2461135.152777778, A.D. 2026-Apr-04 15:40:00.0000, -2.895107640808782E+05, -2.401358832853583E+05, -1.399761849066362E+05,  6.584689263746536E-01, -6.519181789327151E-01, -3.248874919372754E-01,
2461135.159722222, A.D. 2026-Apr-04 15:50:00.0000, -2.891153627744056E+05, -2.405267642725676E+05, -1.401709598207407E+05,  6.595351602216051E-01, -6.510182184335075E-01, -3.243621104266474E-01,
2461135.166666667, A.D. 2026-Apr-04 16:00:00.0000, -2.887193222107591E+05, -2.409171048756980E+05, -1.403654193056906E+05,  6.605997833346671E-01, -6.501168990314229E-01, -3.238360616277779E-01,
2461135.173611111, A.D. 2026-Apr-04 16:10:00.0000, -2.883226433568940E+05, -2.413069042800585E+05, -1.405595629614837E+05,  6.616627939978756E-01, -6.492142228954217E-01, -3.233093467772383E-01,
2461135.180555556, A.D. 2026-Apr-04 16:20:00.0000, -2.879253271807940E+05, -2.416961616722596E+05, -1.407533903888603E+05,  6.627241904991331E-01, -6.483101921952679E-01, -3.227819671118796E-01,
2461135.187500000, A.D. 2026-Apr-04 16:30:00.0000, -2.875273746514691E+05, -2.420848762402141E+05, -1.409469011893024E+05,  6.637839711302040E-01, -6.474048091015223E-01, -3.222539238688290E-01,
2461135.194444444, A.D. 2026-Apr-04 16:40:00.0000, -2.871287867389527E+05, -2.424730471731370E+05, -1.411400949650348E+05,  6.648421341867103E-01, -6.464980757855371E-01, -3.217252182854874E-01,
2461135.201388889, A.D. 2026-Apr-04 16:50:00.0000, -2.867295644143001E+05, -2.428606736615467E+05, -1.413329713190245E+05,  6.658986779681273E-01, -6.455899944194512E-01, -3.211958515995262E-01,
2461135.208333333, A.D. 2026-Apr-04 17:00:00.0000, -2.863297086495853E+05, -2.432477548972649E+05, -1.415255298549813E+05,  6.669536007777783E-01, -6.446805671761831E-01, -3.206658250488845E-01,
2461135.215277778, A.D. 2026-Apr-04 17:10:00.0000, -2.859292204178997E+05, -2.436342900734174E+05, -1.417177701773579E+05,  6.680069009228319E-01, -6.437697962294257E-01, -3.201351398717661E-01,
2461135.222222222, A.D. 2026-Apr-04 17:20:00.0000, -2.855281006933487E+05, -2.440202783844344E+05, -1.419096918913498E+05,  6.690585767142961E-01, -6.428576837536412E-01, -3.196037973066369E-01,
2461135.229166667, A.D. 2026-Apr-04 17:30:00.0000, -2.851263504510503E+05, -2.444057190260510E+05, -1.421012946028960E+05,  6.701086264670146E-01, -6.419442319240548E-01, -3.190717985922218E-01,
2461135.236111111, A.D. 2026-Apr-04 17:40:00.0000, -2.847239706671323E+05, -2.447906111953077E+05, -1.422925779186784E+05,  6.711570484996622E-01, -6.410294429166492E-01, -3.185391449675017E-01,
2461135.243055556, A.D. 2026-Apr-04 17:50:00.0000, -2.843209623187302E+05, -2.451749540905508E+05, -1.424835414461228E+05,  6.722038411347399E-01, -6.401133189081595E-01, -3.180058376717111E-01,
2461135.250000000, A.D. 2026-Apr-04 18:00:00.0000, -2.839173263839849E+05, -2.455587469114328E+05, -1.426741847933982E+05,  6.732490026985709E-01, -6.391958620760669E-01, -3.174718779443350E-01,
2461135.256944444, A.D. 2026-Apr-04 18:10:00.0000, -2.835130638420402E+05, -2.459419888589130E+05, -1.428645075694176E+05,  6.742925315212965E-01, -6.382770745985937E-01, -3.169372670251058E-01,
2461135.263888889, A.D. 2026-Apr-04 18:20:00.0000, -2.831081756730408E+05, -2.463246791352578E+05, -1.430545093838379E+05,  6.753344259368708E-01, -6.373569586546973E-01, -3.164020061540010E-01,
2461135.270833333, A.D. 2026-Apr-04 18:30:00.0000, -2.827026628581299E+05, -2.467068169440413E+05, -1.432441898470601E+05,  6.763746842830562E-01, -6.364355164240655E-01, -3.158660965712403E-01,
2461135.277777778, A.D. 2026-Apr-04 18:40:00.0000, -2.822965263794467E+05, -2.470884014901454E+05, -1.434335485702291E+05,  6.774133049014198E-01, -6.355127500871097E-01, -3.153295395172822E-01,
2461135.284722222, A.D. 2026-Apr-04 18:50:00.0000, -2.818897672201247E+05, -2.474694319797607E+05, -1.436225851652347E+05,  6.784502861373276E-01, -6.345886618249611E-01, -3.147923362328223E-01,
2461135.291666667, A.D. 2026-Apr-04 19:00:00.0000, -2.814823863642886E+05, -2.478499076203867E+05, -1.438112992447107E+05,  6.794856263399413E-01, -6.336632538194633E-01, -3.142544879587896E-01,
2461135.298611111, A.D. 2026-Apr-04 19:10:00.0000, -2.810743847970529E+05, -2.482298276208319E+05, -1.439996904220356E+05,  6.805193238622126E-01, -6.327365282531691E-01, -3.137159959363440E-01,
2461135.305555556, A.D. 2026-Apr-04 19:20:00.0000, -2.806657635045188E+05, -2.486091911912150E+05, -1.441877583113328E+05,  6.815513770608792E-01, -6.318084873093326E-01, -3.131768614068740E-01,
2461135.312500000, A.D. 2026-Apr-04 19:30:00.0000, -2.802565234737725E+05, -2.489879975429644E+05, -1.443755025274707E+05,  6.825817842964603E-01, -6.308791331719064E-01, -3.126370856119932E-01,
2461135.319444444, A.D. 2026-Apr-04 19:40:00.0000, -2.798466656928828E+05, -2.493662458888195E+05, -1.445629226860625E+05,  6.836105439332515E-01, -6.299484680255341E-01, -3.120966697935382E-01,
2461135.326388889, A.D. 2026-Apr-04 19:50:00.0000, -2.794361911508987E+05, -2.497439354428303E+05, -1.447500184034666E+05,  6.846376543393210E-01, -6.290164940555462E-01, -3.115556151935657E-01,
2461135.333333333, A.D. 2026-Apr-04 20:00:00.0000, -2.790251008378473E+05, -2.501210654203586E+05, -1.449367892967869E+05,  6.856631138865042E-01, -6.280832134479541E-01, -3.110139230543498E-01,
2461135.340277778, A.D. 2026-Apr-04 20:10:00.0000, -2.786133957447316E+05, -2.504976350380777E+05, -1.451232349838725E+05,  6.866869209503993E-01, -6.271486283894453E-01, -3.104715946183791E-01,
2461135.347222222, A.D. 2026-Apr-04 20:20:00.0000, -2.782010768635277E+05, -2.508736435139732E+05, -1.453093550833182E+05,  6.877090739103633E-01, -6.262127410673779E-01, -3.099286311283543E-01,
2461135.354166667, A.D. 2026-Apr-04 20:30:00.0000, -2.777881451871833E+05, -2.512490900673434E+05, -1.454951492144643E+05,  6.887295711495063E-01, -6.252755536697752E-01, -3.093850338271857E-01,
2461135.361111111, A.D. 2026-Apr-04 20:40:00.0000, -2.773746017096151E+05, -2.516239739187996E+05, -1.456806169973972E+05,  6.897484110546876E-01, -6.243370683853203E-01, -3.088408039579899E-01,
2461135.368055556, A.D. 2026-Apr-04 20:50:00.0000, -2.769604474257064E+05, -2.519982942902663E+05, -1.458657580529490E+05,  6.907655920165110E-01, -6.233972874033518E-01, -3.082959427640878E-01,
2461135.375000000, A.D. 2026-Apr-04 21:00:00.0000, -2.765456833313051E+05, -2.523720504049821E+05, -1.460505720026979E+05,  6.917811124293199E-01, -6.224562129138574E-01, -3.077504514890018E-01,
2461135.381944444, A.D. 2026-Apr-04 21:10:00.0000, -2.761303104232214E+05, -2.527452414874995E+05, -1.462350584689683E+05,  6.927949706911922E-01, -6.215138471074695E-01, -3.072043313764530E-01,
2461135.388888889, A.D. 2026-Apr-04 21:20:00.0000, -2.757143296992255E+05, -2.531178667636859E+05, -1.464192170748309E+05,  6.938071652039367E-01, -6.205701921754599E-01, -3.066575836703585E-01,
2461135.395833333, A.D. 2026-Apr-04 21:30:00.0000, -2.752977421580455E+05, -2.534899254607234E+05, -1.466030474441028E+05,  6.948176943730878E-01, -6.196252503097344E-01, -3.061102096148294E-01,
2461135.402777778, A.D. 2026-Apr-04 21:40:00.0000, -2.748805487993648E+05, -2.538614168071093E+05, -1.467865492013477E+05,  6.958265566079002E-01, -6.186790237028276E-01, -3.055622104541677E-01,
2461135.409722222, A.D. 2026-Apr-04 21:50:00.0000, -2.744627506238202E+05, -2.542323400326571E+05, -1.469697219718757E+05,  6.968337503213452E-01, -6.177315145478984E-01, -3.050135874328637E-01,
2461135.416666667, A.D. 2026-Apr-04 22:00:00.0000, -2.740443486330001E+05, -2.546026943684960E+05, -1.471525653817439E+05,  6.978392739301053E-01, -6.167827250387248E-01, -3.044643417955938E-01,
2461135.423611111, A.D. 2026-Apr-04 22:10:00.0000, -2.736253438294411E+05, -2.549724790470716E+05, -1.473350790577562E+05,  6.988431258545699E-01, -6.158326573696978E-01, -3.039144747872177E-01,
2461135.430555556, A.D. 2026-Apr-04 22:20:00.0000, -2.732057372166267E+05, -2.553416933021466E+05, -1.475172626274634E+05,  6.998453045188299E-01, -6.148813137358180E-01, -3.033639876527758E-01,
2461135.437500000, A.D. 2026-Apr-04 22:30:00.0000, -2.727855297989849E+05, -2.557103363688008E+05, -1.476991157191633E+05,  7.008458083506743E-01, -6.139286963326891E-01, -3.028128816374870E-01,
2461135.444444444, A.D. 2026-Apr-04 22:40:00.0000, -2.723647225818860E+05, -2.560784074834312E+05, -1.478806379619013E+05,  7.018446357815830E-01, -6.129748073565140E-01, -3.022611579867458E-01,
2461135.451388889, A.D. 2026-Apr-04 22:50:00.0000, -2.719433165716402E+05, -2.564459058837533E+05, -1.480618289854695E+05,  7.028417852467250E-01, -6.120196490040891E-01, -3.017088179461200E-01,
2461135.458333333, A.D. 2026-Apr-04 23:00:00.0000, -2.715213127754954E+05, -2.568128308088004E+05, -1.482426884204078E+05,  7.038372551849514E-01, -6.110632234728000E-01, -3.011558627613484E-01,
2461135.465277778, A.D. 2026-Apr-04 23:10:00.0000, -2.710987122016352E+05, -2.571791814989245E+05, -1.484232158980034E+05,  7.048310440387912E-01, -6.101055329606155E-01, -3.006022936783377E-01,
2461135.472222222, A.D. 2026-Apr-04 23:20:00.0000, -2.706755158591765E+05, -2.575449571957966E+05, -1.486034110502914E+05,  7.058231502544470E-01, -6.091465796660840E-01, -3.000481119431609E-01,
2461135.479166667, A.D. 2026-Apr-04 23:30:00.0000, -2.702517247581675E+05, -2.579101571424071E+05, -1.487832735100540E+05,  7.068135722817895E-01, -6.081863657883279E-01, -2.994933188020540E-01,
2461135.486111111, A.D. 2026-Apr-04 23:40:00.0000, -2.698273399095853E+05, -2.582747805830659E+05, -1.489628029108219E+05,  7.078023085743533E-01, -6.072248935270385E-01, -2.989379155014141E-01,
2461135.493055556, A.D. 2026-Apr-04 23:50:00.0000, -2.694023623253338E+05, -2.586388267634029E+05, -1.491419988868731E+05,  7.087893575893317E-01, -6.062621650824718E-01, -2.983819032877968E-01,
2461135.500000000, A.D. 2026-Apr-05 00:00:00.0000, -2.689767930182415E+05, -2.590022949303684E+05, -1.493208610732340E+05,  7.097747177875713E-01, -6.052981826554430E-01, -2.978252834079141E-01,
2461135.506944444, A.D. 2026-Apr-05 00:10:00.0000, -2.685506330020592E+05, -2.593651843322332E+05, -1.494993891056787E+05,  7.107583876335687E-01, -6.043329484473224E-01, -2.972680571086310E-01,
2461135.513888889, A.D. 2026-Apr-05 00:20:00.0000, -2.681238832914581E+05, -2.597274942185893E+05, -1.496775826207299E+05,  7.117403655954638E-01, -6.033664646600303E-01, -2.967102256369643E-01,
2461135.520833333, A.D. 2026-Apr-05 00:30:00.0000, -2.676965449020272E+05, -2.600892238403499E+05, -1.498554412556581E+05,  7.127206501450366E-01, -6.023987334960315E-01, -2.961517902400796E-01,
2461135.527777778, A.D. 2026-Apr-05 00:40:00.0000, -2.672686188502715E+05, -2.604503724497498E+05, -1.500329646484824E+05,  7.136992397577010E-01, -6.014297571583318E-01, -2.955927521652889E-01,
2461135.534722222, A.D. 2026-Apr-05 00:50:00.0000, -2.668401061536095E+05, -2.608109393003459E+05, -1.502101524379703E+05,  7.146761329125007E-01, -6.004595378504728E-01, -2.950331126600484E-01,
2461135.541666667, A.D. 2026-Apr-05 01:00:00.0000, -2.664110078303715E+05, -2.611709236470172E+05, -1.503870042636379E+05,  7.156513280921036E-01, -5.994880777765266E-01, -2.944728729719563E-01,
2461135.548611111, A.D. 2026-Apr-05 01:10:00.0000, -2.659813248997968E+05, -2.615303247459654E+05, -1.505635197657497E+05,  7.166248237827986E-01, -5.985153791410921E-01, -2.939120343487500E-01,
2461135.555555556, A.D. 2026-Apr-05 01:20:00.0000, -2.655510583820320E+05, -2.618891418547152E+05, -1.507396985853189E+05,  7.175966184744879E-01, -5.975414441492896E-01, -2.933505980383042E-01,
2461135.562500000, A.D. 2026-Apr-05 01:30:00.0000, -2.651202092981286E+05, -2.622473742321144E+05, -1.509155403641078E+05,  7.185667106606846E-01, -5.965662750067564E-01, -2.927885652886283E-01,
2461135.569444444, A.D. 2026-Apr-05 01:40:00.0000, -2.646887786700408E+05, -2.626050211383344E+05, -1.510910447446271E+05,  7.195350988385063E-01, -5.955898739196425E-01, -2.922259373478643E-01,
2461135.576388889, A.D. 2026-Apr-05 01:50:00.0000, -2.642567675206239E+05, -2.629620818348704E+05, -1.512662113701366E+05,  7.205017815086714E-01, -5.946122430946053E-01, -2.916627154642845E-01,
2461135.583333333, A.D. 2026-Apr-05 02:00:00.0000, -2.638241768736311E+05, -2.633185555845418E+05, -1.514410398846453E+05,  7.214667571754926E-01, -5.936333847388058E-01, -2.910989008862890E-01,
2461135.590277778, A.D. 2026-Apr-05 02:10:00.0000, -2.633910077537124E+05, -2.636744416514923E+05, -1.516155299329110E+05,  7.224300243468732E-01, -5.926533010599034E-01, -2.905344948624038E-01,
2461135.597222222, A.D. 2026-Apr-05 02:20:00.0000, -2.629572611864117E+05, -2.640297393011907E+05, -1.517896811604408E+05,  7.233915815343018E-01, -5.916719942660519E-01, -2.899694986412781E-01,
2461135.604166667, A.D. 2026-Apr-05 02:30:00.0000, -2.625229381981650E+05, -2.643844478004304E+05, -1.519634932134908E+05,  7.243514272528471E-01, -5.906894665658944E-01, -2.894039134716823E-01,
2461135.611111111, A.D. 2026-Apr-05 02:40:00.0000, -2.620880398162983E+05, -2.647385664173303E+05, -1.521369657390669E+05,  7.253095600211530E-01, -5.897057201685595E-01, -2.888377406025058E-01,
2461135.618055556, A.D. 2026-Apr-05 02:50:00.0000, -2.616525670690253E+05, -2.650920944213351E+05, -1.523100983849237E+05,  7.262659783614337E-01, -5.887207572836561E-01, -2.882709812827547E-01,
2461135.625000000, A.D. 2026-Apr-05 03:00:00.0000, -2.612165209854451E+05, -2.654450310832152E+05, -1.524828907995659E+05,  7.272206807994691E-01, -5.877345801212697E-01, -2.877036367615497E-01,
2461135.631944444, A.D. 2026-Apr-05 03:10:00.0000, -2.607799025955405E+05, -2.657973756750672E+05, -1.526553426322471E+05,  7.281736658645991E-01, -5.867471908919570E-01, -2.871357082881236E-01,
2461135.638888889, A.D. 2026-Apr-05 03:20:00.0000, -2.603427129301757E+05, -2.661491274703143E+05, -1.528274535329710E+05,  7.291249320897190E-01, -5.857585918067431E-01, -2.865671971118195E-01,
2461135.645833333, A.D. 2026-Apr-05 03:30:00.0000, -2.599049530210936E+05, -2.665002857437065E+05, -1.529992231524907E+05,  7.300744780112745E-01, -5.847687850771149E-01, -2.859981044820884E-01,
2461135.652777778, A.D. 2026-Apr-05 03:40:00.0000, -2.594666239009148E+05, -2.668508497713204E+05, -1.531706511423088E+05,  7.310223021692562E-01, -5.837777729150188E-01, -2.854284316484870E-01,
2461135.659722222, A.D. 2026-Apr-05 03:50:00.0000, -2.590277266031345E+05, -2.672008188305604E+05, -1.533417371546780E+05,  7.319684031071958E-01, -5.827855575328550E-01, -2.848581798606758E-01,
2461135.666666667, A.D. 2026-Apr-05 04:00:00.0000, -2.585882621621208E+05, -2.675501922001584E+05, -1.535124808426007E+05,  7.329127793721592E-01, -5.817921411434739E-01, -2.842873503684165E-01,
2461135.673611111, A.D. 2026-Apr-05 04:10:00.0000, -2.581482316131125E+05, -2.678989691601738E+05, -1.536828818598292E+05,  7.338554295147433E-01, -5.807975259601715E-01, -2.837159444215706E-01,
2461135.680555556, A.D. 2026-Apr-05 04:20:00.0000, -2.577076359922168E+05, -2.682471489919945E+05, -1.538529398608656E+05,  7.347963520890700E-01, -5.798017141966856E-01, -2.831439632700962E-01,
2461135.687500000, A.D. 2026-Apr-05 04:30:00.0000, -2.572664763364077E+05, -2.685947309783367E+05, -1.540226545009624E+05,  7.357355456527813E-01, -5.788047080671901E-01, -2.825714081640472E-01,
2461135.694444444, A.D. 2026-Apr-05 04:40:00.0000, -2.568247536835234E+05, -2.689417144032449E+05, -1.541920254361216E+05,  7.366730087670341E-01, -5.778065097862928E-01, -2.819982803535703E-01,
2461135.701388889, A.D. 2026-Apr-05 04:50:00.0000, -2.563824690722642E+05, -2.692880985520929E+05, -1.543610523230958E+05,  7.376087399964958E-01, -5.768071215690297E-01, -2.814245810889028E-01,
2461135.708333333, A.D. 2026-Apr-05 05:00:00.0000, -2.559396235421909E+05, -2.696338827115835E+05, -1.545297348193876E+05,  7.385427379093379E-01, -5.758065456308615E-01, -2.808503116203714E-01,
2461135.715277778, A.D. 2026-Apr-05 05:10:00.0000, -2.554962181337221E+05, -2.699790661697490E+05, -1.546980725832496E+05,  7.394750010772325E-01, -5.748047841876691E-01, -2.802754731983894E-01,
2461135.722222222, A.D. 2026-Apr-05 05:20:00.0000, -2.550522538881322E+05, -2.703236482159510E+05, -1.548660652736850E+05,  7.404055280753464E-01, -5.738018394557491E-01, -2.797000670734549E-01,
2461135.729166667, A.D. 2026-Apr-05 05:30:00.0000, -2.546077318475499E+05, -2.706676281408814E+05, -1.550337125504472E+05,  7.413343174823357E-01, -5.727977136518112E-01, -2.791240944961487E-01,
2461135.736111111, A.D. 2026-Apr-05 05:40:00.0000, -2.541626530549552E+05, -2.710110052365622E+05, -1.552010140740401E+05,  7.422613678803414E-01, -5.717924089929717E-01, -2.785475567171324E-01,
2461135.743055556, A.D. 2026-Apr-05 05:50:00.0000, -2.537170185541782E+05, -2.713537787963455E+05, -1.553679695057176E+05,  7.431866778549840E-01, -5.707859276967520E-01, -2.779704549871462E-01,
2461135.750000000, A.D. 2026-Apr-05 06:00:00.0000, -2.532708293898961E+05, -2.716959481149144E+05, -1.555345785074846E+05,  7.441102459953586E-01, -5.697782719810723E-01, -2.773927905570072E-01,
2461135.756944444, A.D. 2026-Apr-05 06:10:00.0000, -2.528240866076321E+05, -2.720375124882826E+05, -1.557008407420962E+05,  7.450320708940291E-01, -5.687694440642492E-01, -2.768145646776069E-01,
2461135.763888889, A.D. 2026-Apr-05 06:20:00.0000, -2.523767912537525E+05, -2.723784712137950E+05, -1.558667558730580E+05,  7.459521511470238E-01, -5.677594461649903E-01, -2.762357785999100E-01,
2461135.770833333, A.D. 2026-Apr-05 06:30:00.0000, -2.519289443754649E+05, -2.727188235901279E+05, -1.560323235646266E+05,  7.468704853538306E-01, -5.667482805023915E-01, -2.756564335749516E-01,
2461135.777777778, A.D. 2026-Apr-05 06:40:00.0000, -2.514805470208165E+05, -2.730585689172891E+05, -1.561975434818088E+05,  7.477870721173905E-01, -5.657359492959321E-01, -2.750765308538357E-01,
2461135.784722222, A.D. 2026-Apr-05 06:50:00.0000, -2.510316002386915E+05, -2.733977064966182E+05, -1.563624152903622E+05,  7.487019100440938E-01, -5.647224547654712E-01, -2.744960716877332E-01,
2461135.791666667, A.D. 2026-Apr-05 07:00:00.0000, -2.505821050788091E+05, -2.737362356307869E+05, -1.565269386567953E+05,  7.496149977437743E-01, -5.637077991312437E-01, -2.739150573278800E-01,
2461135.798611111, A.D. 2026-Apr-05 07:10:00.0000, -2.501320625917217E+05, -2.740741556237991E+05, -1.566911132483672E+05,  7.505263338297045E-01, -5.626919846138565E-01, -2.733334890255750E-01,
2461135.805555556, A.D. 2026-Apr-05 07:20:00.0000, -2.496814738288128E+05, -2.744114657809911E+05, -1.568549387330878E+05,  7.514359169185900E-01, -5.616750134342846E-01, -2.727513680321783E-01,
2461135.812500000, A.D. 2026-Apr-05 07:30:00.0000, -2.492303398422948E+05, -2.747481654090320E+05, -1.570184147797179E+05,  7.523437456305648E-01, -5.606568878138665E-01, -2.721686955991091E-01,
2461135.819444444, A.D. 2026-Apr-05 07:40:00.0000, -2.487786616852069E+05, -2.750842538159239E+05, -1.571815410577691E+05,  7.532498185891864E-01, -5.596376099743017E-01, -2.715854729778439E-01,
2461135.826388889, A.D. 2026-Apr-05 07:50:00.0000, -2.483264404114131E+05, -2.754197303110018E+05, -1.573443172375039E+05,  7.541541344214292E-01, -5.586171821376456E-01, -2.710017014199150E-01,
2461135.833333333, A.D. 2026-Apr-05 08:00:00.0000, -2.478736770756004E+05, -2.757545942049341E+05, -1.575067429899359E+05,  7.550566917576814E-01, -5.575956065263068E-01, -2.704173821769078E-01,
2461135.840277778, A.D. 2026-Apr-05 08:10:00.0000, -2.474203727332763E+05, -2.760888448097230E+05, -1.576688179868295E+05,  7.559574892317380E-01, -5.565728853630421E-01, -2.698325165004601E-01,
2461135.847222222, A.D. 2026-Apr-05 08:20:00.0000, -2.469665284407673E+05, -2.764224814387041E+05, -1.578305419007002E+05,  7.568565254807971E-01, -5.555490208709537E-01, -2.692471056422590E-01,
