t_sec,phase,orion_x,orion_y,orion_z,moon_x,moon_y,moon_z,orion_vx,orion_vy,orion_vz
151.613,EarthOrbit,-16823.511,23628.505,409.905,-238101.521,317361.711,105.367,-4.586448605,2.170019705,0.041904539
391.613,EarthOrbit,-17916.463,24138.512,419.775,-238297.772,317225.395,105.216,-4.521954532,2.081310884,0.040366756
631.613,EarthOrbit,-18994.272,24628.105,429.291,-238494.023,317089.080,105.066,-4.460236335,1.999744368,0.038949355
871.613,EarthOrbit,-20057.586,25098.893,438.480,-238690.055,316952.475,104.916,-4.401136617,1.924469797,0.037638242
1111.613,EarthOrbit,-21107.014,25552.296,447.365,-238886.085,316815.868,104.766,-4.344501571,1.854767122,0.036421457
1351.613,EarthOrbit,-22143.132,25989.577,455.969,-239082.007,316679.119,104.616,-4.290183605,1.790022652,0.035288783
1591.613,EarthOrbit,-23166.477,26411.861,464.310,-239277.817,316542.222,104.466,-4.238042755,1.729710162,0.034231442
1831.613,EarthOrbit,-24177.556,26820.156,472.405,-239473.626,316405.324,104.317,-4.187947343,1.673375867,0.033241851
2071.613,EarthOrbit,-25176.845,27215.369,480.271,-239669.217,316268.140,104.168,-4.139774135,1.620626373,0.032313420
2311.613,EarthOrbit,-26164.792,27598.316,487.920,-239864.805,316130.952,104.017,-4.093408213,1.571118953,0.031440400
2551.613,EarthOrbit,-27141.817,27969.741,495.366,-240060.285,315993.623,103.869,-4.048742658,1.524553637,0.030617750
2791.613,EarthOrbit,-28108.317,28330.316,502.620,-240255.651,315856.146,103.719,-4.005678132,1.480666731,0.029841030
3031.613,TransLunarCoast,-29064.663,28680.656,509.693,-240451.018,315718.669,103.570,-3.964122410,1.439225483,0.029106317
3271.613,TransLunarCoast,-30011.209,29021.324,516.594,-240646.165,315580.906,103.422,-3.923989898,1.400023660,0.028410128
3511.613,TransLunarCoast,-30948.286,29352.832,523.333,-240841.310,315443.139,103.272,-3.885201148,1.362877863,0.027749360
3751.613,TransLunarCoast,-31876.207,29675.656,529.917,-241036.346,315305.231,103.123,-3.847682393,1.327624439,0.027121242
3991.613,TransLunarCoast,-32795.270,29990.232,536.353,-241231.268,315167.175,102.974,-3.811365103,1.294116885,0.026523288
4231.613,TransLunarCoast,-33705.754,30296.961,542.650,-241426.190,315029.120,102.825,-3.776185573,1.262223643,0.025953264
4471.613,TransLunarCoast,-34607.925,30596.219,548.813,-241620.891,314890.779,102.677,-3.742084536,1.231826235,0.025409155
4711.613,TransLunarCoast,-35502.036,30888.349,554.848,-241815.591,314752.435,102.529,-3.709006805,1.202817668,0.024889139
4951.613,TransLunarCoast,-36388.326,31173.674,560.762,-242010.181,314613.950,102.380,-3.676900947,1.175101068,0.024391564
5191.613,TransLunarCoast,-37267.022,31452.494,566.558,-242204.657,314475.317,102.232,-3.645718980,1.148588499,0.023914929
5431.613,TransLunarCoast,-38138.341,31725.087,572.242,-242399.133,314336.686,102.083,-3.615416099,1.123199956,0.023457865
5671.613,TransLunarCoast,-39002.489,31991.714,577.819,-242593.388,314197.768,101.936,-3.585950425,1.098862480,0.023019124
5911.613,TransLunarCoast,-39859.661,32252.620,583.293,-242787.640,314058.849,101.788,-3.557282770,1.075509395,0.022597565
6151.613,TransLunarCoast,-40710.046,32508.032,588.667,-242981.782,313919.787,101.640,-3.529376435,1.053079641,0.022192139
6391.613,TransLunarCoast,-41553.820,32758.167,593.946,-243175.811,313780.580,101.493,-3.502197010,1.031517190,0.021801885
6631.613,TransLunarCoast,-42391.156,33003.226,599.133,-243369.839,313641.372,101.344,-3.475712205,1.010770534,0.021425917
6871.613,TransLunarCoast,-43222.215,33243.398,604.232,-243563.644,313501.880,101.197,-3.449891685,0.990792237,0.021063419
7111.613,TransLunarCoast,-44047.155,33478.864,609.245,-243757.448,313362.386,101.050,-3.424706930,0.971538535,0.020713637
7351.613,TransLunarCoast,-44866.123,33709.792,614.175,-243951.142,313222.750,100.903,-3.400131095,0.952968982,0.020375874
7591.613,TransLunarCoast,-45679.264,33936.341,619.026,-244144.721,313082.970,100.755,-3.376138893,0.935046146,0.020049484
7831.613,TransLunarCoast,-46486.715,34158.663,623.800,-244338.299,312943.188,100.608,-3.352706480,0.917735323,0.019733867
8071.613,TransLunarCoast,-47288.606,34376.900,628.499,-244531.654,312803.123,100.461,-3.329811354,0.901004297,0.019428465
8311.613,TransLunarCoast,-48085.065,34591.189,633.126,-244725.009,312663.056,100.313,-3.307432260,0.884823113,0.019132761
8551.613,TransLunarCoast,-48876.213,34801.657,637.684,-244918.251,312522.847,100.166,-3.285549104,0.869163888,0.018846272
8791.613,TransLunarCoast,-49662.167,35008.427,642.173,-245111.379,312382.493,100.020,-3.264142874,0.854000624,0.018568547
9031.613,TransLunarCoast,-50443.039,35211.615,646.597,-245304.506,312242.141,99.873,-3.243195568,0.839309059,0.018299164
9271.613,TransLunarCoast,-51218.936,35411.331,650.958,-245497.409,312101.504,99.727,-3.222690125,0.825066516,0.018037730
9511.613,TransLunarCoast,-51989.964,35607.681,655.256,-245690.311,311960.865,99.580,-3.202610362,0.811251778,0.017783876
9751.613,TransLunarCoast,-52756.222,35800.765,659.494,-245883.101,311820.085,99.434,-3.182940922,0.797844970,0.017537255
9991.613,TransLunarCoast,-53517.807,35990.678,663.674,-246075.776,311679.161,99.287,-3.163667217,0.784827454,0.017297545
10231.613,TransLunarCoast,-54274.813,36177.512,667.798,-246268.451,311538.236,99.141,-3.144775379,0.772181735,0.017064439
10471.613,TransLunarCoast,-55027.329,36361.354,671.866,-246460.901,311397.029,98.996,-3.126252220,0.759891368,0.016837651
10711.613,TransLunarCoast,-55775.443,36542.287,675.880,-246653.349,311255.820,98.849,-3.108085183,0.747940887,0.016616911
10951.613,TransLunarCoast,-56519.237,36720.391,679.843,-246845.685,311114.470,98.703,-3.090262309,0.736315728,0.016401964
11191.613,TransLunarCoast,-57258.795,36895.743,683.754,-247037.906,310972.976,98.558,-3.072772201,0.725002164,0.016192570
11481.828,TransLunarCoast,-58147.542,37104.212,688.417,-247270.299,310801.822,98.381,-3.052051640,0.711719232,0.015946461
11721.828,TransLunarCoast,-58878.013,37273.739,692.220,-247462.292,310660.044,98.236,-3.035258854,0.701049178,0.015748551
11961.828,TransLunarCoast,-59604.490,37440.738,695.977,-247654.284,310518.266,98.090,-3.018765663,0.690651653,0.015555510
12201.828,TransLunarCoast,-60327.044,37605.272,699.687,-247846.117,310376.289,97.945,-3.002562690,0.680515854,0.015367150
12441.828,TransLunarCoast,-61045.743,37767.405,703.353,-248037.881,310234.228,97.800,-2.986640968,0.670631556,0.015183290
12681.828,TransLunarCoast,-61760.653,37927.195,706.976,-248229.599,310092.109,97.654,-2.970991918,0.660989069,0.015003760
12921.828,TransLunarCoast,-62471.840,38084.699,710.556,-248421.136,309949.764,97.509,-2.955607328,0.651579205,0.014828399
13161.828,TransLunarCoast,-63179.365,38239.971,714.094,-248612.671,309807.418,97.364,-2.940479335,0.642393248,0.014657054
13401.828,TransLunarCoast,-63883.290,38393.065,717.591,-248804.046,309664.875,97.219,-2.925600400,0.633422919,0.014489579
13641.828,TransLunarCoast,-64583.673,38544.031,721.049,-248995.353,309522.248,97.075,-2.910963299,0.624660353,0.014325835
13881.828,TransLunarCoast,-65280.571,38692.918,724.468,-249186.613,309379.563,96.930,-2.896561099,0.616098069,0.014165691
14121.828,TransLunarCoast,-65974.040,38839.773,727.849,-249377.691,309236.652,96.785,-2.882387148,0.607728951,0.014009021
14361.828,TransLunarCoast,-66664.135,38984.642,731.193,-249568.768,309093.742,96.641,-2.868435058,0.599546224,0.013855705
14601.828,TransLunarCoast,-67350.906,39127.570,734.500,-249759.685,308950.633,96.497,-2.854698694,0.591543429,0.013705630
14841.828,TransLunarCoast,-68034.407,39268.597,737.772,-249950.532,308807.441,96.353,-2.841172158,0.583714415,0.013558687
15081.828,TransLunarCoast,-68714.685,39407.766,741.008,-250141.333,308664.191,96.208,-2.827849778,0.576053308,0.013414772
15321.828,TransLunarCoast,-69391.791,39545.116,744.211,-250331.949,308520.716,96.064,-2.814726101,0.568554507,0.013273786
15561.828,TransLunarCoast,-70065.769,39680.685,747.380,-250522.566,308377.242,95.920,-2.801795877,0.561212660,0.013135634
15801.828,TransLunarCoast,-70736.668,39814.510,750.516,-250713.022,308233.570,95.777,-2.789054051,0.554022653,0.013000226
16041.828,TransLunarCoast,-71404.530,39946.627,753.620,-250903.408,308089.813,95.633,-2.776495755,0.546979599,0.012867475
16281.828,TransLunarCoast,-72069.400,40077.072,756.693,-251093.749,307946.001,95.489,-2.764116299,0.540078822,0.012737298
16521.828,TransLunarCoast,-72731.320,40205.876,759.734,-251283.903,307801.964,95.346,-2.751911161,0.533315845,0.012609615
16761.828,TransLunarCoast,-73390.331,40333.074,762.746,-251474.059,307657.927,95.202,-2.739875980,0.526686385,0.012484352
17001.828,TransLunarCoast,-74046.474,40458.696,765.727,-251664.051,307513.693,95.059,-2.728006550,0.520186335,0.012361434
17241.828,TransLunarCoast,-74699.787,40582.773,768.679,-251853.975,307369.375,94.915,-2.716298811,0.513811761,0.012240792
17481.828,TransLunarCoast,-75350.310,40705.335,771.603,-252043.852,307225.001,94.772,-2.704748844,0.507558891,0.012122358
17721.828,TransLunarCoast,-75998.079,40826.411,774.498,-252233.545,307080.403,94.630,-2.693352865,0.501424103,0.012006069
17961.828,TransLunarCoast,-76643.131,40946.028,777.366,-252423.236,306935.804,94.486,-2.682107215,0.495403924,0.011891863
18201.828,TransLunarCoast,-77285.502,41064.214,780.206,-252612.765,306791.010,94.344,-2.671008362,0.489495017,0.011779679
18441.828,TransLunarCoast,-77925.226,41180.994,783.020,-252802.225,306646.132,94.201,-2.660052889,0.483694177,0.011669462
18681.828,TransLunarCoast,-78562.339,41296.395,785.808,-252991.638,306501.197,94.058,-2.649237491,0.477998325,0.011561155
18921.828,TransLunarCoast,-79196.871,41410.442,788.570,-253180.864,306356.039,93.915,-2.638558972,0.472404499,0.011454706
19161.828,TransLunarCoast,-79828.858,41523.158,791.306,-253370.091,306210.882,93.772,-2.628014239,0.466909850,0.011350065
19401.828,TransLunarCoast,-80458.329,41634.566,794.018,-253559.154,306065.528,93.630,-2.617600296,0.461511637,0.011247182
19641.828,TransLunarCoast,-81085.316,41744.691,796.705,-253748.148,305920.091,93.488,-2.607314246,0.456207223,0.011146011
19881.828,TransLunarCoast,-81709.850,41853.553,799.368,-253937.095,305774.598,93.347,-2.597153278,0.450994065,0.011046505
20121.828,TransLunarCoast,-82331.959,41961.175,802.008,-254125.855,305628.883,93.204,-2.587114672,0.445869717,0.010948621
20361.828,TransLunarCoast,-82951.674,42067.577,804.624,-254314.615,305483.167,93.062,-2.577195791,0.440831820,0.010852317
20601.828,TransLunarCoast,-83569.023,42172.781,807.217,-254503.211,305337.256,92.921,-2.567394076,0.435878100,0.010757552
20841.828,TransLunarCoast,-84184.033,42276.805,809.787,-254691.738,305191.262,92.779,-2.557707050,0.431006364,0.010664287
21081.828,TransLunarCoast,-84796.731,42379.670,812.336,-254880.217,305045.212,92.637,-2.548132306,0.426214495,0.010572484
21321.828,TransLunarCoast,-85407.145,42481.395,814.862,-255068.509,304898.940,92.495,-2.538667511,0.421500453,0.010482106
21561.828,TransLunarCoast,-86015.300,42581.997,817.367,-255256.801,304752.668,92.355,-2.529310400,0.416862267,0.010393117
21801.828,TransLunarCoast,-86621.222,42681.494,819.851,-255444.928,304606.201,92.214,-2.520058774,0.412298032,0.010305485
22041.828,TransLunarCoast,-87224.937,42779.905,822.314,-255632.985,304459.651,92.072,-2.510910498,0.407805910,0.010219175
22281.828,TransLunarCoast,-87826.467,42877.247,824.756,-255820.995,304313.045,91.931,-2.501863498,0.403384125,0.010134156
22521.828,TransLunarCoast,-88425.839,42973.535,827.179,-256008.817,304166.219,91.790,-2.492915760,0.399030959,0.010050397
22761.828,TransLunarCoast,-89023.075,43068.787,829.581,-256196.639,304019.392,91.649,-2.484065324,0.394744751,0.009967868
23001.828,TransLunarCoast,-89618.198,43163.018,831.963,-256384.296,303872.370,91.507,-2.475310289,0.390523895,0.009886540
23241.828,TransLunarCoast,-90211.231,43256.244,834.326,-256571.883,303725.266,91.367,-2.466648804,0.386366838,0.009806385
23481.828,TransLunarCoast,-90802.197,43348.479,836.670,-256759.421,303578.106,91.227,-2.458079069,0.382272074,0.009727376
23721.828,TransLunarCoast,-91391.116,43439.739,838.996,-256946.772,303430.726,91.086,-2.449599334,0.378238150,0.009649487
23961.828,TransLunarCoast,-91978.011,43530.038,841.302,-257134.123,303283.345,90.946,-2.441207897,0.374263654,0.009572692
24201.828,TransLunarCoast,-92562.903,43619.390,843.591,-257321.308,303135.772,90.805,-2.432903100,0.370347222,0.009496968
24441.828,TransLunarCoast,-93145.812,43707.809,845.861,-257508.423,302988.115,90.666,-2.424683331,0.366487530,0.009422289
24681.828,TransLunarCoast,-93726.758,43795.309,848.113,-257695.489,302840.403,90.525,-2.416547018,0.362683298,0.009348633
24921.828,TransLunarCoast,-94305.761,43881.902,850.348,-257882.367,302692.471,90.385,-2.408492634,0.358933281,0.009275977
25161.828,TransLunarCoast,-94882.841,43967.601,852.566,-258069.244,302544.538,90.245,-2.400518689,0.355236276,0.009204300
25401.828,TransLunarCoast,-95458.016,44052.419,854.766,-258255.956,302396.413,90.106,-2.392623731,0.351591114,0.009133580
25641.828,TransLunarCoast,-96031.306,44136.369,856.950,-258442.597,302248.205,89.966,-2.384806349,0.347996661,0.009063798
25881.828,TransLunarCoast,-96602.729,44219.462,859.117,-258629.188,302099.942,89.827,-2.377065163,0.344451817,0.008994932
26121.828,TransLunarCoast,-97172.303,44301.710,861.268,-258815.592,301951.460,89.687,-2.369398831,0.340955515,0.008926964
26361.828,TransLunarCoast,-97740.047,44383.124,863.402,-259001.995,301802.977,89.548,-2.361806044,0.337506718,0.008859875
26601.828,TransLunarCoast,-98305.976,44463.716,865.520,-259188.231,301654.302,89.409,-2.354285525,0.334104420,0.008793647
26841.828,TransLunarCoast,-98870.109,44543.498,867.623,-259374.396,301505.545,89.270,-2.346836030,0.330747644,0.008728262
27081.828,TransLunarCoast,-99432.463,44622.479,869.710,-259560.514,301356.733,89.130,-2.339456343,0.327435440,0.008663703
27321.828,TransLunarCoast,-99993.054,44700.670,871.782,-259746.440,301207.701,88.991,-2.332145280,0.324166886,0.008599952
27561.828,TransLunarCoast,-100551.898,44778.082,873.838,-259932.367,301058.670,88.852,-2.324901684,0.320941085,0.008536995
27801.828,TransLunarCoast,-101109.012,44854.725,875.880,-260118.126,300909.447,88.713,-2.317724426,0.317757164,0.008474815
28041.828,TransLunarCoast,-101664.411,44930.609,877.906,-260303.814,300760.142,88.575,-2.310612405,0.314614278,0.008413396
28281.828,TransLunarCoast,-102218.111,45005.743,879.918,-260489.454,300610.782,88.436,-2.303564545,0.311511601,0.008352724
28521.828,TransLunarCoast,-102770.127,45080.138,881.916,-260674.903,300461.203,88.298,-2.296579796,0.308448332,0.008292784
28761.828,TransLunarCoast,-103320.474,45153.802,883.899,-260860.353,300311.624,88.160,-2.289657131,0.305423691,0.008233562
29001.828,TransLunarCoast,-103869.167,45226.744,885.868,-261045.633,300161.855,88.022,-2.282795548,0.302436919,0.008175043
29241.828,TransLunarCoast,-104416.221,45298.974,887.823,-261230.844,300012.004,87.884,-2.275994068,0.299487277,0.008117216
29481.828,TransLunarCoast,-104961.649,45370.501,889.764,-261416.005,299862.097,87.745,-2.269251734,0.296574046,0.008060066
29721.828,TransLunarCoast,-105505.466,45441.333,891.692,-261600.974,299711.973,87.607,-2.262567611,0.293696526,0.008003581
29961.828,TransLunarCoast,-106047.686,45511.478,893.606,-261785.945,299561.849,87.470,-2.255940785,0.290854034,0.007947748
30201.828,TransLunarCoast,-106588.323,45580.946,895.507,-261970.746,299411.534,87.332,-2.249370362,0.288045907,0.007892556
30441.828,TransLunarCoast,-107127.389,45649.743,897.394,-262155.475,299261.137,87.194,-2.242855469,0.285271498,0.007837992
30681.828,TransLunarCoast,-107664.898,45717.878,899.269,-262340.156,299110.687,87.056,-2.236395250,0.282530176,0.007784045
30921.828,TransLunarCoast,-108200.863,45785.360,901.131,-262524.644,298960.019,86.919,-2.229988871,0.279821327,0.007730704
31161.828,TransLunarCoast,-108735.296,45852.195,902.980,-262709.134,298809.350,86.782,-2.223635513,0.277144351,0.007677957
31401.828,TransLunarCoast,-109268.212,45918.392,904.816,-262893.453,298658.492,86.645,-2.217334376,0.274498664,0.007625795
31641.828,TransLunarCoast,-109799.621,45983.957,906.640,-263077.701,298507.552,86.508,-2.211084679,0.271883698,0.007574206
31881.828,TransLunarCoast,-110329.537,46048.898,908.452,-263261.901,298356.559,86.371,-2.204885655,0.269298898,0.007523181
32121.828,TransLunarCoast,-110857.970,46113.223,910.251,-263445.907,298205.347,86.234,-2.198736554,0.266743720,0.007472710
32361.828,TransLunarCoast,-111384.934,46176.938,912.039,-263629.914,298054.137,86.098,-2.192636643,0.264217638,0.007422783
32601.828,TransLunarCoast,-111910.440,46240.050,913.814,-263813.751,297902.736,85.961,-2.186585203,0.261720135,0.007373391
32841.828,TransLunarCoast,-112434.499,46302.566,915.578,-263997.515,297751.255,85.824,-2.180581530,0.259250708,0.007324524
33081.828,TransLunarCoast,-112957.123,46364.492,917.330,-264181.231,297599.720,85.688,-2.174624936,0.256808866,0.007276173
33321.828,TransLunarCoast,-113478.322,46425.836,919.071,-264364.753,297447.968,85.551,-2.168714746,0.254394131,0.007228330
33561.828,TransLunarCoast,-113998.109,46486.604,920.800,-264548.275,297296.216,85.415,-2.162850299,0.252006033,0.007180986
33801.828,TransLunarCoast,-114516.494,46546.801,922.517,-264731.628,297144.276,85.279,-2.157030947,0.249644116,0.007134133
34041.828,TransLunarCoast,-115033.488,46606.435,924.224,-264914.907,296992.254,85.143,-2.151256056,0.247307933,0.007087762
34281.828,TransLunarCoast,-115549.101,46665.511,925.920,-265098.139,296840.178,85.007,-2.145525004,0.244997048,0.007041866
34521.828,TransLunarCoast,-116063.343,46724.035,927.604,-265281.175,296687.887,84.871,-2.139837182,0.242711036,0.006996436
34761.828,TransLunarCoast,-116576.226,46782.014,929.278,-265464.212,296535.596,84.735,-2.134191993,0.240449481,0.006951465
35001.828,TransLunarCoast,-117087.759,46839.453,930.941,-265647.078,296383.117,84.600,-2.128588850,0.238211974,0.006906947
35241.828,TransLunarCoast,-117597.952,46896.358,932.593,-265829.872,296230.557,84.464,-2.123027181,0.235998120,0.006862872
35481.828,TransLunarCoast,-118106.815,46952.734,934.235,-266012.616,296077.943,84.328,-2.117506422,0.233807529,0.006819234
35721.828,TransLunarCoast,-118614.358,47008.587,935.867,-266195.166,295925.115,84.193,-2.112026021,0.231639822,0.006776027
35961.828,TransLunarCoast,-119120.591,47063.923,937.488,-266377.716,295772.286,84.059,-2.106585438,0.229494627,0.006733243
36201.828,TransLunarCoast,-119625.522,47118.746,939.099,-266560.094,295619.269,83.923,-2.101184141,0.227371581,0.006690876
36441.828,TransLunarCoast,-120129.162,47173.063,940.699,-266742.400,295466.173,83.788,-2.095821609,0.225270329,0.006648918
36681.828,TransLunarCoast,-120631.520,47226.878,942.290,-266924.656,295313.022,83.653,-2.090497332,0.223190524,0.006607365
36921.828,TransLunarCoast,-121132.604,47280.196,943.871,-267106.717,295159.656,83.518,-2.085210809,0.221131824,0.006566209
37161.828,TransLunarCoast,-121632.424,47333.023,945.442,-267288.778,295006.292,83.384,-2.079961546,0.219093899,0.006525444
37401.828,TransLunarCoast,-122130.988,47385.363,947.003,-267470.667,294852.740,83.249,-2.074749062,0.217076423,0.006485065
37641.828,TransLunarCoast,-122628.306,47437.221,948.555,-267652.484,294699.107,83.115,-2.069572883,0.215079077,0.006445065
37881.828,TransLunarCoast,-123124.386,47488.602,950.097,-267834.251,294545.421,82.980,-2.064432543,0.213101549,0.006405439
38121.828,TransLunarCoast,-123619.237,47539.511,951.629,-268015.822,294391.521,82.846,-2.059327586,0.211143534,0.006366181
38361.828,TransLunarCoast,-124112.866,47589.953,953.153,-268197.392,294237.622,82.711,-2.054257564,0.209204734,0.006327285
38601.828,TransLunarCoast,-124605.283,47639.931,954.667,-268378.791,294083.536,82.578,-2.049222036,0.207284856,0.006288747
38841.828,TransLunarCoast,-125096.496,47689.451,956.171,-268560.116,293929.369,82.443,-2.044220571,0.205383614,0.006250560
39081.828,TransLunarCoast,-125586.512,47738.517,957.667,-268741.393,293775.150,82.310,-2.039252743,0.203500727,0.006212721
39321.828,TransLunarCoast,-126075.340,47787.133,959.153,-268922.471,293620.717,82.177,-2.034318136,0.201635921,0.006175223
39561.828,TransLunarCoast,-126562.987,47835.303,960.631,-269103.551,293466.285,82.043,-2.029416340,0.199788926,0.006138061
39801.828,TransLunarCoast,-127049.462,47883.033,962.100,-269284.457,293311.667,81.909,-2.024546953,0.197959479,0.006101232
40041.828,TransLunarCoast,-127534.772,47930.325,963.560,-269465.290,293156.968,81.776,-2.019709580,0.196147321,0.006064729
40281.828,TransLunarCoast,-128018.925,47977.185,965.011,-269646.074,293002.216,81.642,-2.014903831,0.194352199,0.006028549
40521.828,TransLunarCoast,-128501.929,48023.616,966.453,-269826.660,292847.252,81.509,-2.010129326,0.192573865,0.005992687
40761.828,TransLunarCoast,-128983.790,48069.622,967.887,-270007.245,292692.288,81.376,-2.005385690,0.190812077,0.005957138
41001.828,TransLunarCoast,-129464.516,48115.207,969.313,-270187.658,292537.139,81.244,-2.000672553,0.189066595,0.005921897
41241.828,TransLunarCoast,-129944.115,48160.375,970.730,-270367.997,292381.910,81.111,-1.995989554,0.187337186,0.005886961
41481.828,TransLunarCoast,-130422.593,48205.130,972.139,-270548.286,292226.627,80.978,-1.991336335,0.185623621,0.005852326
41721.828,TransLunarCoast,-130899.959,48249.476,973.539,-270728.378,292071.134,80.845,-1.986712548,0.183925675,0.005817986
41961.828,TransLunarCoast,-131376.218,48293.416,974.931,-270908.469,291915.640,80.712,-1.982117848,0.182243128,0.005783939
42201.828,TransLunarCoast,-131851.378,48336.954,976.315,-271088.386,291759.961,80.580,-1.977551895,0.180575764,0.005750179
42441.828,TransLunarCoast,-132325.445,48380.093,977.691,-271268.229,291604.203,80.448,-1.973014358,0.178923370,0.005716704
42681.828,TransLunarCoast,-132798.427,48422.838,979.059,-271448.023,291448.392,80.316,-1.968504909,0.177285740,0.005683509
42921.828,TransLunarCoast,-133270.330,48465.191,980.419,-271627.618,291292.370,80.183,-1.964023226,0.175662669,0.005650590
43161.828,TransLunarCoast,-133741.160,48507.157,981.772,-271807.213,291136.348,80.051,-1.959568992,0.174053957,0.005617944
43401.828,TransLunarCoast,-134210.925,48548.738,983.116,-271986.634,290980.142,79.919,-1.955141896,0.172459408,0.005585567
43641.828,TransLunarCoast,-134679.630,48589.939,984.453,-272165.980,290823.856,79.788,-1.950741631,0.170878829,0.005553455
43881.828,TransLunarCoast,-135147.283,48630.761,985.782,-272345.277,290667.518,79.656,-1.946367896,0.169312031,0.005521606
44121.828,TransLunarCoast,-135613.889,48671.210,987.103,-272524.374,290510.969,79.525,-1.942020394,0.167758829,0.005490015
44361.828,TransLunarCoast,-136079.455,48711.287,988.417,-272703.471,290354.421,79.393,-1.937698833,0.166219040,0.005458679
44601.828,TransLunarCoast,-136543.987,48750.996,989.723,-272882.394,290197.688,79.261,-1.933402926,0.164692485,0.005427595
44841.828,TransLunarCoast,-137007.490,48790.340,991.022,-273061.242,290040.877,79.130,-1.929132390,0.163178989,0.005396759
45081.828,TransLunarCoast,-137469.972,48829.323,992.314,-273240.040,289884.013,78.999,-1.924886947,0.161678379,0.005366169
45321.828,TransLunarCoast,-137931.438,48867.947,993.598,-273418.637,289726.940,78.868,-1.920666322,0.160190487,0.005335821
45561.828,TransLunarCoast,-138391.894,48906.215,994.875,-273597.235,289569.865,78.737,-1.916470247,0.158715145,0.005305712
45801.828,TransLunarCoast,-138851.346,48944.131,996.145,-273775.658,289412.609,78.606,-1.912298456,0.157252191,0.005275839
46041.828,TransLunarCoast,-139309.799,48981.697,997.407,-273954.006,289255.273,78.475,-1.908150688,0.155801465,0.005246199
46281.828,TransLunarCoast,-139767.260,49018.917,998.663,-274132.303,289097.885,78.345,-1.904026685,0.154362808,0.005216789
46521.828,TransLunarCoast,-140223.734,49055.792,999.911,-274310.400,288940.288,78.214,-1.899926193,0.152936066,0.005187607
46761.828,TransLunarCoast,-140679.226,49092.327,1001.153,-274488.498,288782.691,78.083,-1.895848965,0.151521087,0.005158649
47001.828,TransLunarCoast,-141133.743,49128.523,1002.388,-274666.419,288624.911,77.953,-1.891794752,0.150117722,0.005129912
47241.828,TransLunarCoast,-141587.290,49164.384,1003.615,-274844.266,288467.054,77.824,-1.887763315,0.148725824,0.005101394
47481.828,TransLunarCoast,-142039.871,49199.913,1004.836,-275022.061,288309.143,77.693,-1.883754414,0.147345248,0.005073093
47721.828,TransLunarCoast,-142491.493,49235.111,1006.051,-275199.657,288151.024,77.563,-1.879767815,0.145975853,0.005045005
47961.828,TransLunarCoast,-142942.162,49269.982,1007.258,-275377.252,287992.905,77.434,-1.875803286,0.144617499,0.005017128
48201.828,TransLunarCoast,-143391.881,49304.528,1008.459,-275554.671,287834.604,77.303,-1.871860600,0.143270050,0.004989459
48441.828,TransLunarCoast,-143840.656,49338.752,1009.653,-275732.014,287676.225,77.174,-1.867939532,0.141933370,0.004961996
48681.828,TransLunarCoast,-144288.494,49372.657,1010.841,-275909.307,287517.794,77.044,-1.864039861,0.140607328,0.004934736
48921.828,TransLunarCoast,-144735.397,49406.245,1012.022,-276086.398,287359.155,76.914,-1.860161369,0.139291793,0.004907678
49161.828,TransLunarCoast,-145181.373,49439.518,1013.196,-276263.489,287200.516,76.785,-1.856303842,0.137986638,0.004880818
49401.828,TransLunarCoast,-145626.425,49472.479,1014.364,-276440.404,287041.695,76.656,-1.852467067,0.136691736,0.004854154
49641.828,TransLunarCoast,-146070.558,49505.131,1015.526,-276617.243,286882.797,76.526,-1.848650836,0.135406964,0.004827684
49881.828,TransLunarCoast,-146513.779,49537.475,1016.682,-276794.031,286723.846,76.398,-1.844854944,0.134132200,0.004801405
50121.828,TransLunarCoast,-146956.090,49569.515,1017.831,-276970.618,286564.689,76.269,-1.841079188,0.132867324,0.004775316
50361.828,TransLunarCoast,-147397.498,49601.252,1018.974,-277147.204,286405.531,76.140,-1.837323368,0.131612219,0.004749414
50601.828,TransLunarCoast,-147838.007,49632.690,1020.111,-277323.612,286246.193,76.012,-1.833587287,0.130366769,0.004723697
50841.828,TransLunarCoast,-148277.622,49663.829,1021.241,-277499.945,286086.777,75.883,-1.829870752,0.129130860,0.004698163
51081.828,TransLunarCoast,-148716.347,49694.673,1022.366,-277676.227,285927.308,75.754,-1.826173571,0.127904379,0.004672809
51321.828,TransLunarCoast,-149154.187,49725.224,1023.484,-277852.307,285767.634,75.626,-1.822495555,0.126687218,0.004647634
51561.828,TransLunarCoast,-149591.146,49755.484,1024.597,-278028.386,285607.959,75.497,-1.818836518,0.125479266,0.004622636
51751.613,TransLunarCoast,-149936.535,49778.198,1026.176,-278167.500,285481.567,75.396,-1.815950748,0.124506907,0.004638071
51991.613,TransLunarCoast,-150371.927,49807.936,1027.286,-278343.326,285321.635,75.268,-1.812325239,0.123315210,0.004613367
52231.613,TransLunarCoast,-150806.452,49837.390,1028.390,-278519.151,285161.703,75.140,-1.808718204,0.122132429,0.004588834
52471.613,TransLunarCoast,-151240.114,49866.561,1029.488,-278694.725,285001.515,75.012,-1.805129467,0.120958462,0.004564470
52711.613,TransLunarCoast,-151672.916,49895.451,1030.581,-278870.296,284841.325,74.885,-1.801558852,0.119793208,0.004540273
52951.613,TransLunarCoast,-152104.863,49924.062,1031.668,-279045.743,284681.009,74.757,-1.798006188,0.118636569,0.004516242
