t_sec,phase,orion_x,orion_y,orion_z,moon_x,moon_y,moon_z,orion_vx,orion_vy,orion_vz
145767.008,TransLunarCoast,-86657.014670852,-133949.020968630,-74004.665649374,-334259.708,-186320.559,-112782.939,-0.445350208982,-1.416019174786,-0.772844117259
146007.008,TransLunarCoast,-86763.717800369,-134288.583215337,-74189.992292134,-334137.145,-186501.611,-112875.515,-0.443843913020,-1.413667820392,-0.771545466606
146247.008,TransLunarCoast,-86870.060406578,-134627.582290224,-74375.007900854,-334014.448,-186682.587,-112968.046,-0.442345835553,-1.411326063604,-0.770252159841
146487.008,TransLunarCoast,-86976.044452933,-134966.020487625,-74559.713752984,-333891.734,-186863.553,-113060.571,-0.440855901859,-1.408993828814,-0.768964154674
146727.008,TransLunarCoast,-87081.671885068,-135303.900083832,-74744.111115879,-333768.736,-187044.358,-113152.998,-0.439374038169,-1.406671041268,-0.767681409293
146967.008,TransLunarCoast,-87186.944631026,-135641.223337298,-74928.201246920,-333645.738,-187225.163,-113245.425,-0.437900171652,-1.404357627058,-0.766403882363
147207.008,TransLunarCoast,-87291.864601480,-135977.992488838,-75111.985393619,-333522.572,-187405.874,-113337.794,-0.436434230398,-1.402053513106,-0.765131533015
147447.008,TransLunarCoast,-87396.433689955,-136314.209761827,-75295.464793739,-333399.273,-187586.508,-113430.118,-0.434976143404,-1.399758627153,-0.763864320840
147687.008,TransLunarCoast,-87500.653773043,-136649.877362394,-75478.640675398,-333275.958,-187767.133,-113522.435,-0.433525840561,-1.397472897749,-0.762602205882
147927.008,TransLunarCoast,-87604.526710615,-136984.997479616,-75661.514257178,-333152.358,-187947.595,-113614.655,-0.432083252635,-1.395196254238,-0.761345148633
148167.008,TransLunarCoast,-87708.054346030,-137319.572285707,-75844.086748233,-333028.759,-188128.058,-113706.874,-0.430648311261,-1.392928626748,-0.760093110025
148407.008,TransLunarCoast,-87811.238506341,-137653.603936207,-76026.359348390,-332904.992,-188308.426,-113799.036,-0.429220948920,-1.390669946181,-0.758846051424
148647.008,TransLunarCoast,-87914.081002498,-137987.094570159,-76208.333248259,-332781.093,-188488.717,-113891.152,-0.427801098931,-1.388420144199,-0.757603934622
148887.008,TransLunarCoast,-88016.583629546,-138320.046310300,-76390.009629329,-332657.176,-188668.998,-113983.261,-0.426388695438,-1.386179153216,-0.756366721836
149127.008,TransLunarCoast,-88118.748166822,-138652.461263233,-76571.389664071,-332532.977,-188849.117,-114075.272,-0.424983673396,-1.383946906384,-0.755134375695
149367.008,TransLunarCoast,-88220.576378150,-138984.341519605,-76752.474516036,-332408.777,-189029.236,-114167.284,-0.423585968555,-1.381723337586,-0.753906859240
149607.008,TransLunarCoast,-88322.070012026,-139315.689154283,-76933.265339955,-332284.411,-189209.259,-114259.237,-0.422195517453,-1.379508381424,-0.752684135914
149847.008,TransLunarCoast,-88423.230801809,-139646.506226523,-77113.763281831,-332159.912,-189389.205,-114351.144,-0.420812257401,-1.377301973207,-0.751466169559
150087.008,TransLunarCoast,-88524.060465906,-139976.794780137,-77293.969479038,-332035.397,-189569.142,-114443.045,-0.419436126470,-1.375104048944,-0.750252924408
150327.008,TransLunarCoast,-88624.560707948,-140306.556843666,-77473.885060412,-331910.598,-189748.915,-114534.847,-0.418067063481,-1.372914545332,-0.749044365083
150567.008,TransLunarCoast,-88724.733216974,-140635.794430537,-77653.511146344,-331785.800,-189928.689,-114626.649,-0.416705007993,-1.370733399750,-0.747840456585
150807.008,TransLunarCoast,-88824.579667605,-140964.509539230,-77832.848848869,-331660.836,-190108.366,-114718.393,-0.415349900291,-1.368560550243,-0.746641164292
151047.008,TransLunarCoast,-88924.101720215,-141292.704153435,-78011.899271759,-331535.739,-190287.966,-114810.090,-0.414001681377,-1.366395935519,-0.745446453954
151287.008,TransLunarCoast,-89023.301021104,-141620.380242209,-78190.663510611,-331410.625,-190467.556,-114901.781,-0.412660292954,-1.364239494935,-0.744256291683
151527.008,TransLunarCoast,-89122.179202663,-141947.539760133,-78369.142652929,-331285.230,-190646.982,-114993.374,-0.411325677423,-1.362091168493,-0.743070643954
151767.008,TransLunarCoast,-89220.737883543,-142274.184647466,-78547.337778218,-331159.834,-190826.409,-115084.966,-0.409997777864,-1.359950896827,-0.741889477598
152007.008,TransLunarCoast,-89318.978668814,-142600.316830291,-78725.249958060,-331034.273,-191005.738,-115176.500,-0.408676538032,-1.357818621195,-0.740712759794
152247.008,TransLunarCoast,-89416.903150128,-142925.938220670,-78902.880256204,-330908.579,-191184.990,-115267.987,-0.407361902344,-1.355694283471,-0.739540458070
152487.008,TransLunarCoast,-89514.512905874,-143251.050716787,-79080.229728648,-330782.869,-191364.233,-115359.468,-0.406053815871,-1.353577826138,-0.738372540293
152727.008,TransLunarCoast,-89611.809501338,-143575.656203093,-79257.299423716,-330656.877,-191543.310,-115450.849,-0.404752224325,-1.351469192279,-0.737208974665
152967.008,TransLunarCoast,-89708.794488850,-143899.756550451,-79434.090382141,-330530.886,-191722.388,-115542.231,-0.403457074052,-1.349368325565,-0.736049729722
153207.008,TransLunarCoast,-89805.469407941,-144223.353616275,-79610.603637145,-330404.729,-191901.369,-115633.554,-0.402168312023,-1.347275170253,-0.734894774327
153447.008,TransLunarCoast,-89901.835785486,-144546.449244669,-79786.840214516,-330278.440,-192080.271,-115724.830,-0.400885885822,-1.345189671174,-0.733744077665
153687.008,TransLunarCoast,-89997.895135855,-144869.045266567,-79962.801132683,-330152.134,-192259.164,-115816.100,-0.399609743639,-1.343111773728,-0.732597609240
153927.008,TransLunarCoast,-90093.648961055,-145191.143499864,-80138.487402795,-330025.548,-192437.892,-115907.270,-0.398339834260,-1.341041423874,-0.731455338869
154167.008,TransLunarCoast,-90189.098750873,-145512.745749553,-80313.900028794,-329898.961,-192616.619,-115998.440,-0.397076107062,-1.338978568123,-0.730317236680
154407.008,TransLunarCoast,-90284.245983014,-145833.853807855,-80489.040007489,-329772.210,-192795.249,-116089.551,-0.395818511997,-1.336923153533,-0.729183273106
154647.008,TransLunarCoast,-90379.092123243,-146154.469454348,-80663.908328632,-329645.327,-192973.801,-116180.615,-0.394566999590,-1.334875127698,-0.728053418883
154887.008,TransLunarCoast,-90473.638625516,-146474.594456099,-80838.505974983,-329518.427,-193152.343,-116271.674,-0.393321520928,-1.332834438744,-0.726927645044
155127.008,TransLunarCoast,-90567.886932118,-146794.230567787,-81012.833922389,-329391.248,-193330.719,-116362.632,-0.392082027654,-1.330801035321,-0.725805922916
155367.008,TransLunarCoast,-90661.838473794,-147113.379531828,-81186.893139848,-329264.068,-193509.095,-116453.590,-0.390848471953,-1.328774866593,-0.724688224114
155607.008,TransLunarCoast,-90755.494669878,-147432.043078500,-81360.684589581,-329136.724,-193687.373,-116544.488,-0.389620806554,-1.326755882239,-0.723574520541
155847.008,TransLunarCoast,-90848.856928423,-147750.222926065,-81534.209227100,-329009.248,-193865.572,-116635.340,-0.388398984713,-1.324744032437,-0.722464784382
156087.008,TransLunarCoast,-90941.926646326,-148067.920780887,-81707.468001275,-328881.755,-194043.762,-116726.186,-0.387182960209,-1.322739267865,-0.721358988101
156327.008,TransLunarCoast,-91034.705209453,-148385.138337551,-81880.461854398,-328753.984,-194221.785,-116816.930,-0.385972687338,-1.320741539689,-0.720257104436
156567.008,TransLunarCoast,-91127.193992762,-148701.877278980,-82053.191722253,-328626.212,-194399.807,-116907.675,-0.384768120906,-1.318750799561,-0.719159106397
156807.008,TransLunarCoast,-91219.394360425,-149018.139276553,-82225.658534180,-328498.276,-194577.731,-116998.361,-0.383569216215,-1.316766999609,-0.718064967261
157047.008,TransLunarCoast,-91311.307665947,-149333.925990214,-82397.863213133,-328370.209,-194755.577,-117088.999,-0.382375929067,-1.314790092434,-0.716974660570
157287.008,TransLunarCoast,-91402.935252282,-149649.239068588,-82569.806675752,-328242.125,-194933.412,-117179.631,-0.381188215746,-1.312820031103,-0.715888160127
157527.008,TransLunarCoast,-91494.278451952,-149964.080149091,-82741.489832418,-328113.763,-195111.080,-117270.163,-0.380006033019,-1.310856769141,-0.714805439993
157767.008,TransLunarCoast,-91585.338587157,-150278.450858042,-82912.913587318,-327985.400,-195288.748,-117360.694,-0.378829338126,-1.308900260527,-0.713726474483
158007.008,TransLunarCoast,-91676.116969894,-150592.352810765,-83084.078838505,-327856.874,-195466.317,-117451.165,-0.377658088774,-1.306950459690,-0.712651238163
158247.008,TransLunarCoast,-91766.614902064,-150905.787611703,-83254.986477956,-327728.217,-195643.807,-117541.589,-0.376492243130,-1.305007321498,-0.711579705846
158487.008,TransLunarCoast,-91856.833675582,-151218.756854519,-83425.637391635,-327599.543,-195821.287,-117632.008,-0.375331759814,-1.303070801259,-0.710511852592
158727.008,TransLunarCoast,-91946.774572486,-151531.262122202,-83596.032459549,-327470.591,-195998.599,-117722.324,-0.374176597896,-1.301140854709,-0.709447653701
158967.008,TransLunarCoast,-92036.438865043,-151843.304987167,-83766.172555803,-327341.639,-196175.910,-117812.641,-0.373026716885,-1.299217438013,-0.708387084711
159207.008,TransLunarCoast,-92125.827815858,-152154.887011362,-83936.058548663,-327212.524,-196353.123,-117902.898,-0.371882076728,-1.297300507754,-0.707330121397
159447.008,TransLunarCoast,-92214.942677970,-152466.009746363,-84105.691300608,-327083.278,-196530.256,-117993.107,-0.370742637800,-1.295390020932,-0.706276739766
159687.008,TransLunarCoast,-92303.784694963,-152776.674733475,-84275.071668384,-326954.016,-196707.379,-118083.310,-0.369608360898,-1.293485934954,-0.705226916055
159927.008,TransLunarCoast,-92392.355101060,-153086.883503832,-84444.200503064,-326824.476,-196884.332,-118173.411,-0.368479207241,-1.291588207635,-0.704180626727
160167.008,TransLunarCoast,-92480.655121227,-153396.637578489,-84613.078650098,-326694.936,-197061.286,-118263.513,-0.367355138456,-1.289696797189,-0.703137848471
160407.008,TransLunarCoast,-92568.685971270,-153705.938468521,-84781.706949368,-326565.233,-197238.140,-118353.554,-0.366236116579,-1.287811662224,-0.702098558195
160647.008,TransLunarCoast,-92656.448857931,-154014.787675114,-84950.086235240,-326435.400,-197414.915,-118443.548,-0.365122104046,-1.285932761739,-0.701062733026
160887.008,TransLunarCoast,-92743.944978985,-154323.186689664,-85118.217336616,-326305.550,-197591.679,-118533.535,-0.364013063690,-1.284060055118,-0.700030350307
161127.008,TransLunarCoast,-92831.175523333,-154631.136993860,-85286.101076987,-326175.424,-197768.273,-118623.421,-0.362908958733,-1.282193502125,-0.699001387596
161367.008,TransLunarCoast,-92918.141671096,-154938.640059784,-85453.738274483,-326045.297,-197944.868,-118713.306,-0.361809752783,-1.280333062900,-0.697975822658
161607.008,TransLunarCoast,-93004.844593707,-155245.697349994,-85621.129741922,-325915.008,-198121.362,-118803.131,-0.360715409826,-1.278478697956,-0.696953633470
161847.008,TransLunarCoast,-93091.285454001,-155552.310317614,-85788.276286862,-325784.589,-198297.777,-118892.908,-0.359625894227,-1.276630368169,-0.695934798211
162087.008,TransLunarCoast,-93177.465406302,-155858.480406426,-85955.178711648,-325654.153,-198474.181,-118982.679,-0.358541170717,-1.274788034782,-0.694919295264
162327.008,TransLunarCoast,-93263.385596518,-156164.209050949,-86121.837813460,-325523.442,-198650.415,-119072.348,-0.357461204393,-1.272951659393,-0.693907103213
162567.008,TransLunarCoast,-93349.047162222,-156469.497676530,-86288.254384364,-325392.730,-198826.648,-119162.016,-0.356385960715,-1.271121203955,-0.692898200840
162807.008,TransLunarCoast,-93434.451232737,-156774.347699426,-86454.429211355,-325261.856,-199002.781,-119251.624,-0.355315405495,-1.269296630768,-0.691892567123
163047.008,TransLunarCoast,-93519.598929228,-157078.760526889,-86620.363076408,-325130.852,-199178.834,-119341.184,-0.354249504898,-1.267477902480,-0.690890181231
163287.008,TransLunarCoast,-93604.491364778,-157382.737557247,-86786.056756521,-324999.832,-199354.877,-119430.738,-0.353188225434,-1.265664982080,-0.689891022528
163527.008,TransLunarCoast,-93689.129644474,-157686.280179984,-86951.511023760,-324868.536,-199530.748,-119520.189,-0.352131533955,-1.263857832891,-0.688895070563
163767.008,TransLunarCoast,-93773.514865490,-157989.389775823,-87116.726645309,-324737.240,-199706.619,-119609.640,-0.351079397652,-1.262056418573,-0.687902305074
164007.008,TransLunarCoast,-93857.648117162,-158292.067716807,-87281.704383507,-324605.783,-199882.390,-119699.030,-0.350031784046,-1.260260703113,-0.686912705981
164247.008,TransLunarCoast,-93941.530481075,-158594.315366370,-87446.444995899,-324474.195,-200058.079,-119788.372,-0.348988660990,-1.258470650822,-0.685926253388
164487.008,TransLunarCoast,-94025.163031134,-158896.134079425,-87610.949235275,-324342.592,-200233.759,-119877.708,-0.347949996658,-1.256686226336,-0.684942927578
164727.008,TransLunarCoast,-94108.546833647,-159197.525202431,-87775.217849716,-324210.714,-200409.267,-119966.941,-0.346915759547,-1.254907394604,-0.683962709012
164967.008,TransLunarCoast,-94191.682947399,-159498.490073475,-87939.251582631,-324078.835,-200584.774,-120056.173,-0.345885918469,-1.253134120893,-0.682985578327
165207.008,TransLunarCoast,-94274.572423724,-159799.030022346,-88103.051172807,-323946.796,-200760.180,-120145.345,-0.344860442548,-1.251366370777,-0.682011516333
165447.008,TransLunarCoast,-94357.216306588,-160099.146370606,-88266.617354444,-323814.627,-200935.505,-120234.468,-0.343839301217,-1.249604110140,-0.681040504011
165687.008,TransLunarCoast,-94439.615632654,-160398.840431666,-88429.950857198,-323682.441,-201110.820,-120323.586,-0.342822464211,-1.247847305165,-0.680072522514
165927.008,TransLunarCoast,-94521.771431358,-160698.113510856,-88593.052406222,-323549.982,-201285.962,-120412.599,-0.341809901568,-1.246095922338,-0.679107553160
166167.008,TransLunarCoast,-94603.684724981,-160996.966905501,-88755.922722205,-323417.522,-201461.105,-120501.613,-0.340801583621,-1.244349928438,-0.678145577435
166407.008,TransLunarCoast,-94685.356528721,-161295.401904986,-88918.562521412,-323284.902,-201636.145,-120590.565,-0.339797480997,-1.242609290540,-0.677186576986
166647.008,TransLunarCoast,-94766.787850758,-161593.419790828,-89080.972515725,-323152.152,-201811.104,-120679.469,-0.338797564611,-1.240873976005,-0.676230533625
166887.008,TransLunarCoast,-94847.979692329,-161891.021836748,-89243.153412677,-323019.386,-201986.053,-120768.367,-0.337801805664,-1.239143952482,-0.675277429323
167127.008,TransLunarCoast,-94928.933047790,-162188.209308734,-89405.105915494,-322886.347,-202160.828,-120857.161,-0.336810175639,-1.237419187902,-0.674327246207
167367.008,TransLunarCoast,-95009.648904689,-162484.983465113,-89566.830723133,-322753.308,-202335.603,-120945.954,-0.335822646296,-1.235699650476,-0.673379966562
167607.008,TransLunarCoast,-95090.128243829,-162781.345556614,-89728.328530317,-322620.108,-202510.277,-121034.687,-0.334839189674,-1.233985308691,-0.672435572830
167847.008,TransLunarCoast,-95170.372039334,-163077.296826436,-89889.600027571,-322486.779,-202684.868,-121123.370,-0.333859778079,-1.232276131306,-0.671494047601
168087.008,TransLunarCoast,-95250.381258715,-163372.838510314,-90050.645901265,-322353.434,-202859.449,-121212.048,-0.332884384088,-1.230572087352,-0.670555373620
168327.008,TransLunarCoast,-95330.156862931,-163667.971836583,-90211.466833640,-322219.816,-203033.856,-121300.621,-0.331912980542,-1.228873146126,-0.669619533780
168567.008,TransLunarCoast,-95409.699806458,-163962.698026237,-90372.063502853,-322086.199,-203208.263,-121389.194,-0.330945540543,-1.227179277188,-0.668686511122
168807.008,TransLunarCoast,-95489.011037344,-164257.018293001,-90532.436583007,-321952.420,-203382.568,-121477.706,-0.329982037453,-1.225490450362,-0.667756288831
169047.008,TransLunarCoast,-95568.091497277,-164550.933843385,-90692.586744188,-321818.514,-203556.790,-121566.169,-0.329022444889,-1.223806635726,-0.666828850241
169287.008,TransLunarCoast,-95646.942121641,-164844.445876751,-90852.514652496,-321684.591,-203731.002,-121654.625,-0.328066736719,-1.222127803617,-0.665904178823
169527.008,TransLunarCoast,-95725.563839582,-165137.555585370,-91012.220970086,-321550.397,-203905.039,-121742.977,-0.327114887061,-1.220453924622,-0.664982258195
169767.008,TransLunarCoast,-95803.957574060,-165430.264154485,-91171.706355193,-321416.202,-204079.076,-121831.329,-0.326166870279,-1.218784969580,-0.664063072109
170007.008,TransLunarCoast,-95882.124241914,-165722.572762371,-91330.971462173,-321281.847,-204253.010,-121919.619,-0.325222660981,-1.217120909573,-0.663146604460
170247.008,TransLunarCoast,-95960.064753917,-166014.482580389,-91490.016941531,-321147.364,-204426.862,-122007.860,-0.324282234013,-1.215461715932,-0.662232839277
170487.008,TransLunarCoast,-96037.780014833,-166305.994773052,-91648.843439956,-321012.865,-204600.704,-122096.095,-0.323345564460,-1.213807360224,-0.661321760724
170727.008,TransLunarCoast,-96115.270923475,-166597.110498076,-91807.451600352,-320878.094,-204774.370,-122184.224,-0.322412627641,-1.212157814260,-0.660413353098
170967.008,TransLunarCoast,-96192.538372763,-166887.830906439,-91965.842061871,-320743.324,-204948.035,-122272.354,-0.321483399108,-1.210513050083,-0.659507600831
171207.008,TransLunarCoast,-96269.583249772,-167178.157142440,-92124.015459944,-320608.394,-205121.598,-122360.422,-0.320557854640,-1.208873039972,-0.658604488482
171447.008,TransLunarCoast,-96346.406435795,-167468.090343751,-92281.972426311,-320473.336,-205295.078,-122448.441,-0.319635970242,-1.207237756436,-0.657704000742
171687.008,TransLunarCoast,-96423.008806392,-167757.631641474,-92439.713589054,-320338.262,-205468.547,-122536.453,-0.318717722145,-1.205607172213,-0.656806122427
171927.008,TransLunarCoast,-96499.391231444,-168046.782160195,-92597.239572625,-320202.917,-205641.840,-122624.360,-0.317803086798,-1.203981260267,-0.655910838483
172167.008,TransLunarCoast,-96575.554575207,-168335.543018038,-92754.550997880,-320067.572,-205815.133,-122712.267,-0.316892040869,-1.202359993784,-0.655018133978
172407.008,TransLunarCoast,-96651.499696365,-168623.915326720,-92911.648482105,-319932.068,-205988.323,-122800.112,-0.315984561244,-1.200743346174,-0.654127994104
172647.008,TransLunarCoast,-96727.227448076,-168911.900191601,-93068.532639046,-319796.437,-206161.429,-122887.907,-0.315080625020,-1.199131291064,-0.653240404177
172887.008,TransLunarCoast,-96802.738678030,-169199.498711738,-93225.204078940,-319660.790,-206334.525,-122975.696,-0.314180209504,-1.197523802297,-0.652355349633
173127.008,TransLunarCoast,-96878.034228496,-169486.711979935,-93381.663408545,-319524.872,-206507.443,-123063.380,-0.313283292213,-1.195920853931,-0.651472816028
173367.008,TransLunarCoast,-96953.114936368,-169773.541082798,-93537.911231162,-319388.954,-206680.362,-123151.063,-0.312389850868,-1.194322420237,-0.650592789035
173607.008,TransLunarCoast,-97027.981633221,-170059.987100780,-93693.948146673,-319252.877,-206853.177,-123238.684,-0.311499863396,-1.192728475692,-0.649715254446
173847.008,TransLunarCoast,-97102.635145357,-170346.051108237,-93849.774751561,-319116.674,-207025.908,-123326.256,-0.310613307922,-1.191138994983,-0.648840198168
174087.008,TransLunarCoast,-97177.076293849,-170631.734173470,-94005.391638940,-318980.454,-207198.629,-123413.821,-0.309730162771,-1.189553953003,-0.647967606223
174327.008,TransLunarCoast,-97251.305894594,-170917.037358783,-94160.799398585,-318843.965,-207371.172,-123501.280,-0.308850406466,-1.187973324845,-0.647097464746
174567.008,TransLunarCoast,-97325.324758357,-171201.961720525,-94315.998616955,-318707.476,-207543.715,-123588.739,-0.307974017721,-1.186397085806,-0.646229759986
174807.008,TransLunarCoast,-97399.133690817,-171486.508309138,-94470.989877224,-318570.828,-207716.154,-123676.136,-0.307100975445,-1.184825211378,-0.645364478300
175047.008,TransLunarCoast,-97472.733492616,-171770.678169210,-94625.773759303,-318434.053,-207888.508,-123763.483,-0.306231258735,-1.183257677253,-0.644501606158
175287.008,TransLunarCoast,-97546.124959398,-172054.472339514,-94780.350839869,-318297.263,-208060.853,-123850.823,-0.305364846875,-1.181694459317,-0.643641130136
175527.008,TransLunarCoast,-97619.308881861,-172337.891853063,-94934.721692392,-318160.204,-208233.019,-123938.057,-0.304501719336,-1.180135533646,-0.642783036920
175767.008,TransLunarCoast,-97692.286045797,-172620.937737147,-95088.886887158,-318023.144,-208405.185,-124025.292,-0.303641855772,-1.178580876509,-0.641927313300
176007.008,TransLunarCoast,-97765.057232136,-172903.611013386,-95242.846991295,-317885.927,-208577.245,-124112.463,-0.302785236018,-1.177030464364,-0.641073946175
176247.008,TransLunarCoast,-97837.623216991,-173185.912697771,-95396.602568801,-317748.583,-208749.222,-124199.584,-0.301931840088,-1.175484273852,-0.640222922544
176487.008,TransLunarCoast,-97909.984771699,-173467.843800711,-95550.154180564,-317611.223,-208921.189,-124286.700,-0.301081648174,-1.173942281804,-0.639374229513
176727.008,TransLunarCoast,-97982.142662864,-173749.405327074,-95703.502384392,-317473.595,-209092.976,-124373.708,-0.300234640641,-1.172404465228,-0.638527854287
176967.008,TransLunarCoast,-98054.097652400,-174030.598276234,-95856.647735031,-317335.967,-209264.763,-124460.716,-0.299390798031,-1.170870801317,-0.637683784175
177207.008,TransLunarCoast,-98125.850497569,-174311.423642109,-96009.590784197,-317198.182,-209436.445,-124547.662,-0.298550101053,-1.169341267442,-0.636842006582
177447.008,TransLunarCoast,-98197.401951027,-174591.882413212,-96162.332080592,-317060.270,-209608.042,-124634.557,-0.297712530590,-1.167815841150,-0.636002509017
177687.008,TransLunarCoast,-98268.752760857,-174871.975572685,-96314.872169935,-316922.342,-209779.629,-124721.446,-0.296878067688,-1.166294500164,-0.635165279083
177927.008,TransLunarCoast,-98339.903670618,-175151.704098346,-96467.211594979,-316784.147,-209951.036,-124808.228,-0.296046693561,-1.164777222381,-0.634330304482
178167.008,TransLunarCoast,-98410.855419378,-175431.068962729,-96619.350895537,-316645.951,-210122.443,-124895.010,-0.295218389588,-1.163263985870,-0.633497573012
178407.008,TransLunarCoast,-98481.608741756,-175710.071133124,-96771.290608506,-316507.599,-210293.745,-124981.729,-0.294393137308,-1.161754768869,-0.632667072564
178647.008,TransLunarCoast,-98552.164367957,-175988.711571619,-96923.031267888,-316369.120,-210464.961,-125068.397,-0.293570918420,-1.160249549785,-0.631838791126
178887.008,TransLunarCoast,-98622.523023817,-176266.991235140,-97074.573404813,-316230.626,-210636.167,-125155.059,-0.292751714784,-1.158748307192,-0.631012716777
179127.008,TransLunarCoast,-98692.685430834,-176544.911075489,-97225.917547562,-316091.865,-210807.193,-125241.614,-0.291935508413,-1.157251019827,-0.630188837688
179367.008,TransLunarCoast,-98762.652306210,-176822.472039387,-97377.064221585,-315953.103,-210978.218,-125328.169,-0.291122281479,-1.155757666593,-0.629367142123
179607.008,TransLunarCoast,-98832.424362885,-177099.675068509,-97528.013949531,-315814.185,-211149.138,-125414.660,-0.290312016305,-1.154268226553,-0.628547618436
179847.008,TransLunarCoast,-98902.002309574,-177376.521099525,-97678.767251260,-315675.142,-211319.972,-125501.101,-0.289504695365,-1.152782678930,-0.627730255068
180087.008,TransLunarCoast,-98971.386850808,-177653.011064139,-97829.324643871,-315536.082,-211490.796,-125587.535,-0.288700301286,-1.151301003107,-0.626915040550
180327.008,TransLunarCoast,-99040.578686962,-177929.145889123,-97979.686641721,-315396.757,-211661.438,-125673.862,-0.287898816840,-1.149823178621,-0.626101963503
180567.008,TransLunarCoast,-99109.578514295,-178204.926496359,-98129.853756446,-315257.431,-211832.081,-125760.189,-0.287100224948,-1.148349185167,-0.625291012631
180807.008,TransLunarCoast,-99178.387024986,-178480.353802873,-98279.826496981,-315117.949,-212002.616,-125846.452,-0.286304508677,-1.146879002593,-0.624482176726
181047.008,TransLunarCoast,-99247.004907166,-178755.428720874,-98429.605369582,-314978.341,-212173.067,-125932.665,-0.285511651234,-1.145412610898,-0.623675444664
181287.008,TransLunarCoast,-99315.432844953,-179030.152157786,-98579.190877844,-314838.718,-212343.507,-126018.871,-0.284721635972,-1.143949990234,-0.622870805406
181527.008,TransLunarCoast,-99383.671518486,-179304.525016292,-98728.583522725,-314698.830,-212513.765,-126104.969,-0.283934446383,-1.142491120900,-0.622068247996
181767.008,TransLunarCoast,-99451.721603960,-179578.548194360,-98877.783802560,-314558.941,-212684.023,-126191.067,-0.283150066097,-1.141035983344,-0.621267761561
182007.008,TransLunarCoast,-99519.583773658,-179852.222585286,-99026.792213088,-314418.896,-212854.174,-126277.102,-0.282368478884,-1.139584558160,-0.620469335309
182247.008,TransLunarCoast,-99587.258695982,-180125.549077725,-99175.609247466,-314278.726,-213024.239,-126363.085,-0.281589668649,-1.138136826086,-0.619672958529
182487.008,TransLunarCoast,-99654.747035490,-180398.528555727,-99324.235396289,-314138.541,-213194.294,-126449.062,-0.280813619431,-1.136692768006,-0.618878620591
182727.008,TransLunarCoast,-99722.049452924,-180671.161898770,-99472.671147612,-313998.091,-213364.166,-126534.931,-0.280040315403,-1.135252364944,-0.618086310943
182967.008,TransLunarCoast,-99789.166605243,-180943.449981795,-99620.916986967,-313857.640,-213534.038,-126620.800,-0.279269740871,-1.133815598066,-0.617296019112
183207.008,TransLunarCoast,-99856.099145657,-181215.393675240,-99768.973397380,-313717.034,-213703.803,-126706.605,-0.278501880270,-1.132382448674,-0.616507734705
183447.008,TransLunarCoast,-99922.847723652,-181486.993845072,-99916.840859393,-313576.304,-213873.481,-126792.358,-0.277736718165,-1.130952898213,-0.615721447402
183687.008,TransLunarCoast,-99989.412985030,-181758.251352822,-100064.519851082,-313435.557,-214043.149,-126878.106,-0.276974239248,-1.129526928262,-0.614937146963
183927.008,TransLunarCoast,-100055.795571931,-182029.167055616,-100212.010848071,-313294.547,-214212.634,-126963.745,-0.276214428337,-1.128104520534,-0.614154823222
184167.008,TransLunarCoast,-100121.996122868,-182299.741806204,-100359.314323557,-313153.536,-214382.119,-127049.383,-0.275457270378,-1.126685656880,-0.613374466087
184407.008,TransLunarCoast,-100188.015272754,-182569.976453002,-100506.430748320,-313012.370,-214551.495,-127134.958,-0.274702750438,-1.125270319279,-0.612596065542
184647.008,TransLunarCoast,-100253.853652935,-182839.871840111,-100653.360590749,-312871.080,-214720.786,-127220.481,-0.273950853708,-1.123858489845,-0.611819611643
184887.008,TransLunarCoast,-100319.511891216,-183109.428807360,-100800.104316851,-312729.775,-214890.066,-127305.998,-0.273201565500,-1.122450150822,-0.611045094520
185127.008,TransLunarCoast,-100384.990611891,-183378.648190328,-100946.662390276,-312588.205,-215059.162,-127391.406,-0.272454871245,-1.121045284581,-0.610272504373
185367.008,TransLunarCoast,-100450.290435773,-183647.530820381,-101093.035272330,-312446.636,-215228.258,-127476.814,-0.271710756494,-1.119643873622,-0.609501831476
185607.008,TransLunarCoast,-100515.411980221,-183916.077524699,-101239.223421992,-312304.912,-215397.245,-127562.157,-0.270969206916,-1.118245900571,-0.608733066171
185847.008,TransLunarCoast,-100580.355859169,-184184.289126308,-101385.227295932,-312163.064,-215566.146,-127647.449,-0.270230208296,-1.116851348182,-0.607966198872
186087.008,TransLunarCoast,-100645.122683151,-184452.166444109,-101531.047348530,-312021.200,-215735.036,-127732.735,-0.269493746533,-1.115460199329,-0.607201220062
186327.008,TransLunarCoast,-100709.713059334,-184719.710292908,-101676.684031885,-311879.073,-215903.742,-127817.911,-0.268759807642,-1.114072437011,-0.606438120291
186567.008,TransLunarCoast,-100774.127591539,-184986.921483446,-101822.137795842,-311736.947,-216072.448,-127903.088,-0.268028377749,-1.112688044350,-0.605676890179
186807.008,TransLunarCoast,-100838.366880273,-185253.800822427,-101967.409087999,-311594.666,-216241.045,-127988.199,-0.267299443095,-1.111307004587,-0.604917520413
187047.008,TransLunarCoast,-100902.431522751,-185520.349112548,-102112.498353728,-311452.261,-216409.555,-128073.260,-0.266572990027,-1.109929301084,-0.604160001747
187287.008,TransLunarCoast,-100966.322112929,-185786.567152527,-102257.406036191,-311309.841,-216578.054,-128158.314,-0.265849005004,-1.108554917320,-0.603404324999
