t_sec,phase,orion_x,orion_y,orion_z,moon_x,moon_y,moon_z,orion_vx,orion_vy,orion_vz
229100.476,outbound,-336382.092,43686.146,0.000,-355112.280,147168.709,0.000,-0.68430,-0.10281,0.00000
229188.806,outbound,-336442.523,43677.064,0.000,-355146.872,147085.210,0.000,-0.68400,-0.10281,0.00000
229277.136,outbound,-336502.928,43667.983,0.000,-355181.445,147001.703,0.000,-0.68371,-0.10281,0.00000
229365.466,outbound,-336563.307,43658.902,0.000,-355215.999,146918.188,0.000,-0.68341,-0.10281,0.00000
229453.795,outbound,-336623.659,43649.820,0.000,-355250.533,146834.665,0.000,-0.68312,-0.10281,0.00000
229542.125,outbound,-336683.986,43640.739,0.000,-355285.047,146751.134,0.000,-0.68282,-0.10281,0.00000
229630.455,outbound,-336744.286,43631.657,0.000,-355319.542,146667.595,0.000,-0.68252,-0.10281,0.00000
229718.785,outbound,-336804.560,43622.575,0.000,-355354.016,146584.048,0.000,-0.68223,-0.10281,0.00000
229807.115,outbound,-336864.808,43613.494,0.000,-355388.472,146500.492,0.000,-0.68193,-0.10281,0.00000
229895.444,outbound,-336925.030,43604.412,0.000,-355422.907,146416.928,0.000,-0.68164,-0.10281,0.00000
229983.774,outbound,-336985.226,43595.331,0.000,-355457.323,146333.357,0.000,-0.68134,-0.10282,0.00000
230072.104,outbound,-337045.396,43586.249,0.000,-355491.720,146249.777,0.000,-0.68105,-0.10281,0.00000
230160.434,outbound,-337105.540,43577.167,0.000,-355526.096,146166.189,0.000,-0.68075,-0.10281,0.00000
230248.764,outbound,-337165.657,43568.086,0.000,-355560.453,146082.593,0.000,-0.68046,-0.10281,0.00000
230337.094,outbound,-337225.749,43559.004,0.000,-355594.791,145998.989,0.000,-0.68016,-0.10281,0.00000
230425.423,outbound,-337285.814,43549.923,0.000,-355629.108,145915.377,0.000,-0.67987,-0.10281,0.00000
230513.753,outbound,-337345.854,43540.841,0.000,-355663.406,145831.757,0.000,-0.67957,-0.10281,0.00000
230602.083,outbound,-337405.867,43531.760,0.000,-355697.685,145748.129,0.000,-0.67928,-0.10281,0.00000
230690.413,outbound,-337465.854,43522.678,0.000,-355731.944,145664.492,0.000,-0.67898,-0.10281,0.00000
230778.743,outbound,-337525.816,43513.597,0.000,-355766.183,145580.848,0.000,-0.67869,-0.10281,0.00000
230867.072,outbound,-337585.751,43504.516,0.000,-355800.402,145497.196,0.000,-0.67839,-0.10281,0.00000
230955.402,outbound,-337645.661,43495.434,0.000,-355834.602,145413.535,0.000,-0.67810,-0.10281,0.00000
231043.732,outbound,-337705.544,43486.353,0.000,-355868.782,145329.867,0.000,-0.67781,-0.10281,0.00000
231132.062,outbound,-337765.401,43477.272,0.000,-355902.942,145246.190,0.000,-0.67751,-0.10281,0.00000
231220.392,outbound,-337825.233,43468.191,0.000,-355937.083,145162.506,0.000,-0.67722,-0.10281,0.00000
231308.721,outbound,-337885.038,43459.110,0.000,-355971.204,145078.813,0.000,-0.67692,-0.10281,0.00000
231397.051,outbound,-337944.818,43450.030,0.000,-356005.305,144995.113,0.000,-0.67663,-0.10280,0.00000
231485.381,outbound,-338004.571,43440.949,0.000,-356039.387,144911.404,0.000,-0.67634,-0.10280,0.00000
231573.711,outbound,-338064.299,43431.869,0.000,-356073.449,144827.687,0.000,-0.67604,-0.10280,0.00000
231662.041,outbound,-338124.001,43422.788,0.000,-356107.491,144743.963,0.000,-0.67575,-0.10280,0.00000
231750.371,outbound,-338183.677,43413.708,0.000,-356141.514,144660.230,0.000,-0.67546,-0.10280,0.00000
231838.700,outbound,-338243.327,43404.628,0.000,-356175.517,144576.490,0.000,-0.67516,-0.10280,0.00000
231927.030,outbound,-338302.951,43395.548,0.000,-356209.500,144492.741,0.000,-0.67487,-0.10279,0.00000
232015.360,outbound,-338362.549,43386.469,0.000,-356243.463,144408.984,0.000,-0.67458,-0.10279,0.00000
232103.690,outbound,-338422.121,43377.389,0.000,-356277.407,144325.220,0.000,-0.67428,-0.10279,0.00000
232192.020,outbound,-338481.667,43368.310,0.000,-356311.331,144241.447,0.000,-0.67399,-0.10279,0.00000
232280.349,outbound,-338541.188,43359.231,0.000,-356345.236,144157.667,0.000,-0.67370,-0.10279,0.00000
232368.679,outbound,-338600.683,43350.152,0.000,-356379.121,144073.878,0.000,-0.67341,-0.10278,0.00000
232457.009,outbound,-338660.152,43341.073,0.000,-356412.986,143990.082,0.000,-0.67311,-0.10278,0.00000
232545.339,outbound,-338719.595,43331.995,0.000,-356446.831,143906.277,0.000,-0.67282,-0.10278,0.00000
232633.669,outbound,-338779.012,43322.917,0.000,-356480.657,143822.465,0.000,-0.67253,-0.10278,0.00000
232721.999,outbound,-338838.403,43313.839,0.000,-356514.463,143738.645,0.000,-0.67224,-0.10277,0.00000
232810.328,outbound,-338897.769,43304.761,0.000,-356548.249,143654.816,0.000,-0.67194,-0.10277,0.00000
232898.658,outbound,-338957.109,43295.683,0.000,-356582.015,143570.980,0.000,-0.67165,-0.10277,0.00000
232986.988,outbound,-339016.423,43286.606,0.000,-356615.762,143487.136,0.000,-0.67136,-0.10276,0.00000
233075.318,outbound,-339075.711,43277.529,0.000,-356649.489,143403.284,0.000,-0.67107,-0.10276,0.00000
233163.648,outbound,-339134.974,43268.452,0.000,-356683.197,143319.424,0.000,-0.67078,-0.10276,0.00000
233251.977,outbound,-339194.210,43259.376,0.000,-356716.884,143235.556,0.000,-0.67049,-0.10275,0.00000
233340.307,outbound,-339253.421,43250.300,0.000,-356750.552,143151.680,0.000,-0.67019,-0.10275,0.00000
233428.637,outbound,-339312.607,43241.224,0.000,-356784.200,143067.797,0.000,-0.66990,-0.10275,0.00000
233516.967,outbound,-339371.766,43232.148,0.000,-356817.829,142983.905,0.000,-0.66961,-0.10274,0.00000
233605.297,outbound,-339430.900,43223.073,0.000,-356851.438,142900.005,0.000,-0.66932,-0.10274,0.00000
233693.626,outbound,-339490.008,43213.998,0.000,-356885.027,142816.098,0.000,-0.66903,-0.10274,0.00000
233781.956,outbound,-339549.091,43204.924,0.000,-356918.596,142732.182,0.000,-0.66874,-0.10273,0.00000
233870.286,outbound,-339608.148,43195.850,0.000,-356952.145,142648.259,0.000,-0.66845,-0.10273,0.00000
233958.616,outbound,-339667.179,43186.776,0.000,-356985.675,142564.328,0.000,-0.66816,-0.10272,0.00000
234046.946,outbound,-339726.184,43177.702,0.000,-357019.185,142480.389,0.000,-0.66787,-0.10272,0.00000
234135.276,outbound,-339785.164,43168.629,0.000,-357052.676,142396.442,0.000,-0.66758,-0.10272,0.00000
234223.605,outbound,-339844.118,43159.556,0.000,-357086.146,142312.487,0.000,-0.66729,-0.10271,0.00000
234311.935,outbound,-339903.046,43150.484,0.000,-357119.597,142228.525,0.000,-0.66700,-0.10271,0.00000
234400.265,outbound,-339961.949,43141.412,0.000,-357153.028,142144.554,0.000,-0.66671,-0.10270,0.00000
234488.595,outbound,-340020.826,43132.341,0.000,-357186.440,142060.576,0.000,-0.66642,-0.10270,0.00000
234576.925,outbound,-340079.678,43123.269,0.000,-357219.831,141976.590,0.000,-0.66613,-0.10269,0.00000
234665.254,outbound,-340138.504,43114.199,0.000,-357253.203,141892.596,0.000,-0.66584,-0.10269,0.00000
234753.584,outbound,-340197.304,43105.128,0.000,-357286.556,141808.594,0.000,-0.66555,-0.10268,0.00000
234841.914,outbound,-340256.079,43096.058,0.000,-357319.888,141724.584,0.000,-0.66526,-0.10268,0.00000
234930.244,outbound,-340314.828,43086.989,0.000,-357353.201,141640.566,0.000,-0.66497,-0.10267,0.00000
235018.574,outbound,-340373.552,43077.920,0.000,-357386.493,141556.541,0.000,-0.66468,-0.10267,0.00000
235106.904,outbound,-340432.250,43068.851,0.000,-357419.767,141472.508,0.000,-0.66439,-0.10266,0.00000
235195.233,outbound,-340490.923,43059.783,0.000,-357453.020,141388.467,0.000,-0.66410,-0.10266,0.00000
235283.563,outbound,-340549.570,43050.716,0.000,-357486.254,141304.418,0.000,-0.66381,-0.10265,0.00000
235371.893,outbound,-340608.191,43041.648,0.000,-357519.467,141220.361,0.000,-0.66352,-0.10265,0.00000
235460.223,outbound,-340666.787,43032.582,0.000,-357552.662,141136.297,0.000,-0.66323,-0.10264,0.00000
235548.553,outbound,-340725.358,43023.516,0.000,-357585.836,141052.224,0.000,-0.66294,-0.10264,0.00000
235636.882,outbound,-340783.903,43014.450,0.000,-357618.990,140968.144,0.000,-0.66265,-0.10263,0.00000
235725.212,outbound,-340842.422,43005.385,0.000,-357652.125,140884.056,0.000,-0.66237,-0.10263,0.00000
235813.542,outbound,-340900.916,42996.320,0.000,-357685.240,140799.961,0.000,-0.66208,-0.10262,0.00000
235901.872,outbound,-340959.384,42987.256,0.000,-357718.336,140715.857,0.000,-0.66179,-0.10261,0.00000
235990.202,outbound,-341017.827,42978.193,0.000,-357751.411,140631.746,0.000,-0.66150,-0.10261,0.00000
236078.531,outbound,-341076.245,42969.130,0.000,-357784.467,140547.627,0.000,-0.66121,-0.10260,0.00000
236166.861,outbound,-341134.637,42960.067,0.000,-357817.503,140463.500,0.000,-0.66092,-0.10259,0.00000
236255.191,outbound,-341193.004,42951.005,0.000,-357850.519,140379.366,0.000,-0.66064,-0.10259,0.00000
236343.521,outbound,-341251.345,42941.944,0.000,-357883.515,140295.223,0.000,-0.66035,-0.10258,0.00000
236431.851,outbound,-341309.661,42932.884,0.000,-357916.492,140211.073,0.000,-0.66006,-0.10257,0.00000
236520.181,outbound,-341367.951,42923.823,0.000,-357949.448,140126.915,0.000,-0.65977,-0.10257,0.00000
236608.510,outbound,-341426.216,42914.764,0.000,-357982.385,140042.750,0.000,-0.65949,-0.10256,0.00000
236696.840,outbound,-341484.456,42905.705,0.000,-358015.303,139958.576,0.000,-0.65920,-0.10255,0.00000
236785.170,outbound,-341542.670,42896.647,0.000,-358048.200,139874.395,0.000,-0.65891,-0.10255,0.00000
236873.500,outbound,-341600.859,42887.589,0.000,-358081.078,139790.207,0.000,-0.65862,-0.10254,0.00000
236961.830,outbound,-341659.022,42878.532,0.000,-358113.935,139706.010,0.000,-0.65834,-0.10253,0.00000
237050.159,outbound,-341717.160,42869.476,0.000,-358146.773,139621.806,0.000,-0.65805,-0.10253,0.00000
237138.489,outbound,-341775.273,42860.420,0.000,-358179.592,139537.594,0.000,-0.65776,-0.10252,0.00000
237226.819,outbound,-341833.360,42851.365,0.000,-358212.390,139453.374,0.000,-0.65748,-0.10251,0.00000
237315.149,outbound,-341891.422,42842.311,0.000,-358245.169,139369.147,0.000,-0.65719,-0.10250,0.00000
237403.479,outbound,-341949.459,42833.257,0.000,-358277.927,139284.912,0.000,-0.65690,-0.10250,0.00000
237491.808,outbound,-342007.471,42824.204,0.000,-358310.666,139200.669,0.000,-0.65662,-0.10249,0.00000
237580.138,outbound,-342065.457,42815.151,0.000,-358343.386,139116.419,0.000,-0.65633,-0.10248,0.00000
237668.468,outbound,-342123.418,42806.100,0.000,-358376.085,139032.161,0.000,-0.65604,-0.10247,0.00000
237756.798,outbound,-342181.353,42797.049,0.000,-358408.765,138947.895,0.000,-0.65576,-0.10246,0.00000
237845.128,outbound,-342239.263,42787.999,0.000,-358441.424,138863.621,0.000,-0.65547,-0.10245,0.00000
237933.458,outbound,-342297.148,42778.949,0.000,-358474.064,138779.340,0.000,-0.65518,-0.10245,0.00000
238021.787,outbound,-342355.008,42769.901,0.000,-358506.684,138695.051,0.000,-0.65490,-0.10244,0.00000
238110.117,outbound,-342412.843,42760.853,0.000,-358539.285,138610.755,0.000,-0.65461,-0.10243,0.00000
238198.447,outbound,-342470.652,42751.805,0.000,-358571.865,138526.450,0.000,-0.65433,-0.10242,0.00000
238286.777,outbound,-342528.436,42742.759,0.000,-358604.426,138442.138,0.000,-0.65404,-0.10241,0.00000
238375.107,outbound,-342586.194,42733.713,0.000,-358636.967,138357.819,0.000,-0.65376,-0.10240,0.00000
238463.436,outbound,-342643.928,42724.668,0.000,-358669.488,138273.492,0.000,-0.65347,-0.10239,0.00000
238551.766,outbound,-342701.636,42715.624,0.000,-358701.989,138189.157,0.000,-0.65319,-0.10239,0.00000
238640.096,outbound,-342759.320,42706.581,0.000,-358734.470,138104.815,0.000,-0.65290,-0.10238,0.00000
238728.426,outbound,-342816.977,42697.538,0.000,-358766.932,138020.464,0.000,-0.65261,-0.10237,0.00000
238816.756,outbound,-342874.610,42688.497,0.000,-358799.374,137936.107,0.000,-0.65233,-0.10236,0.00000
238905.086,outbound,-342932.218,42679.456,0.000,-358831.795,137851.741,0.000,-0.65204,-0.10235,0.00000
238993.415,outbound,-342989.800,42670.416,0.000,-358864.197,137767.368,0.000,-0.65176,-0.10234,0.00000
239081.745,outbound,-343047.357,42661.377,0.000,-358896.580,137682.988,0.000,-0.65148,-0.10233,0.00000
239170.075,outbound,-343104.890,42652.339,0.000,-358928.942,137598.600,0.000,-0.65119,-0.10232,0.00000
239258.405,outbound,-343162.397,42643.301,0.000,-358961.284,137514.204,0.000,-0.65091,-0.10231,0.00000
239346.735,outbound,-343219.878,42634.264,0.000,-358993.607,137429.800,0.000,-0.65062,-0.10230,0.00000
239435.064,outbound,-343277.335,42625.229,0.000,-359025.910,137345.389,0.000,-0.65034,-0.10229,0.00000
239523.394,outbound,-343334.767,42616.194,0.000,-359058.193,137260.971,0.000,-0.65005,-0.10228,0.00000
239611.724,outbound,-343392.173,42607.160,0.000,-359090.456,137176.545,0.000,-0.64977,-0.10227,0.00000
239700.054,outbound,-343449.555,42598.127,0.000,-359122.699,137092.111,0.000,-0.64948,-0.10226,0.00000
239788.384,outbound,-343506.911,42589.095,0.000,-359154.923,137007.670,0.000,-0.64920,-0.10225,0.00000
239876.713,outbound,-343564.242,42580.064,0.000,-359187.126,136923.221,0.000,-0.64892,-0.10224,0.00000
239965.043,outbound,-343621.548,42571.034,0.000,-359219.310,136838.764,0.000,-0.64863,-0.10223,0.00000
240053.373,outbound,-343678.830,42562.004,0.000,-359251.474,136754.300,0.000,-0.64835,-0.10222,0.00000
240141.703,outbound,-343736.086,42552.976,0.000,-359283.618,136669.829,0.000,-0.64807,-0.10221,0.00000
240230.033,outbound,-343793.317,42543.949,0.000,-359315.742,136585.349,0.000,-0.64778,-0.10220,0.00000
240318.363,outbound,-343850.523,42534.922,0.000,-359347.846,136500.863,0.000,-0.64750,-0.10218,0.00000
240406.692,outbound,-343907.704,42525.897,0.000,-359379.930,136416.368,0.000,-0.64722,-0.10217,0.00000
240495.022,outbound,-343964.860,42516.873,0.000,-359411.995,136331.867,0.000,-0.64693,-0.10216,0.00000
240583.352,outbound,-344021.991,42507.849,0.000,-359444.040,136247.357,0.000,-0.64665,-0.10215,0.00000
240671.682,outbound,-344079.097,42498.827,0.000,-359476.064,136162.840,0.000,-0.64637,-0.10214,0.00000
240760.012,outbound,-344136.178,42489.805,0.000,-359508.069,136078.316,0.000,-0.64608,-0.10213,0.00000
240848.341,outbound,-344193.233,42480.785,0.000,-359540.054,135993.784,0.000,-0.64580,-0.10212,0.00000
240936.671,outbound,-344250.265,42471.766,0.000,-359572.019,135909.245,0.000,-0.64552,-0.10210,0.00000
241025.001,outbound,-344307.271,42462.747,0.000,-359603.965,135824.698,0.000,-0.64524,-0.10209,0.00000
241113.331,outbound,-344364.252,42453.730,0.000,-359635.890,135740.143,0.000,-0.64495,-0.10208,0.00000
241201.661,outbound,-344421.208,42444.714,0.000,-359667.796,135655.581,0.000,-0.64467,-0.10207,0.00000
241289.991,outbound,-344478.139,42435.699,0.000,-359699.681,135571.012,0.000,-0.64439,-0.10206,0.00000
241378.320,outbound,-344535.045,42426.685,0.000,-359731.547,135486.435,0.000,-0.64411,-0.10204,0.00000
241466.650,outbound,-344591.927,42417.672,0.000,-359763.393,135401.851,0.000,-0.64382,-0.10203,0.00000
241554.980,outbound,-344648.783,42408.660,0.000,-359795.219,135317.259,0.000,-0.64354,-0.10202,0.00000
241643.310,outbound,-344705.615,42399.650,0.000,-359827.025,135232.659,0.000,-0.64326,-0.10201,0.00000
241731.640,outbound,-344762.421,42390.640,0.000,-359858.811,135148.052,0.000,-0.64298,-0.10199,0.00000
241819.969,outbound,-344819.203,42381.631,0.000,-359890.577,135063.438,0.000,-0.64270,-0.10198,0.00000
241908.299,outbound,-344875.960,42372.624,0.000,-359922.324,134978.816,0.000,-0.64242,-0.10197,0.00000
241996.629,outbound,-344932.692,42363.618,0.000,-359954.050,134894.187,0.000,-0.64213,-0.10195,0.00000
242084.959,outbound,-344989.399,42354.613,0.000,-359985.757,134809.550,0.000,-0.64185,-0.10194,0.00000
242173.289,outbound,-345046.081,42345.609,0.000,-360017.444,134724.906,0.000,-0.64157,-0.10193,0.00000
242261.618,outbound,-345102.739,42336.607,0.000,-360049.110,134640.254,0.000,-0.64129,-0.10191,0.00000
242349.948,outbound,-345159.371,42327.605,0.000,-360080.757,134555.595,0.000,-0.64101,-0.10190,0.00000
242438.278,outbound,-345215.979,42318.605,0.000,-360112.384,134470.929,0.000,-0.64073,-0.10189,0.00000
242526.608,outbound,-345272.562,42309.606,0.000,-360143.991,134386.255,0.000,-0.64045,-0.10187,0.00000
242614.938,outbound,-345329.120,42300.608,0.000,-360175.579,134301.573,0.000,-0.64017,-0.10186,0.00000
242703.268,outbound,-345385.654,42291.611,0.000,-360207.146,134216.884,0.000,-0.63989,-0.10185,0.00000
242791.597,outbound,-345442.162,42282.616,0.000,-360238.693,134132.188,0.000,-0.63960,-0.10183,0.00000
242879.927,outbound,-345498.646,42273.622,0.000,-360270.221,134047.485,0.000,-0.63932,-0.10182,0.00000
242968.257,outbound,-345555.105,42264.629,0.000,-360301.728,133962.774,0.000,-0.63904,-0.10180,0.00000
243056.587,outbound,-345611.539,42255.637,0.000,-360333.216,133878.055,0.000,-0.63876,-0.10179,0.00000
243144.917,outbound,-345667.949,42246.647,0.000,-360364.683,133793.329,0.000,-0.63848,-0.10177,0.00000
243233.246,outbound,-345724.334,42237.658,0.000,-360396.131,133708.596,0.000,-0.63820,-0.10176,0.00000
243321.576,outbound,-345780.694,42228.670,0.000,-360427.559,133623.855,0.000,-0.63792,-0.10175,0.00000
243409.906,outbound,-345837.029,42219.683,0.000,-360458.967,133539.107,0.000,-0.63764,-0.10173,0.00000
243498.236,outbound,-345893.339,42210.698,0.000,-360490.355,133454.352,0.000,-0.63736,-0.10172,0.00000
243586.566,outbound,-345949.625,42201.714,0.000,-360521.723,133369.589,0.000,-0.63708,-0.10170,0.00000
243674.896,outbound,-346005.886,42192.732,0.000,-360553.071,133284.819,0.000,-0.63680,-0.10169,0.00000
243763.225,outbound,-346062.123,42183.751,0.000,-360584.399,133200.041,0.000,-0.63652,-0.10167,0.00000
243851.555,outbound,-346118.335,42174.771,0.000,-360615.708,133115.256,0.000,-0.63624,-0.10165,0.00000
243939.885,outbound,-346174.522,42165.792,0.000,-360646.996,133030.464,0.000,-0.63597,-0.10164,0.00000
244028.215,outbound,-346230.684,42156.815,0.000,-360678.264,132945.665,0.000,-0.63569,-0.10162,0.00000
244116.545,outbound,-346286.822,42147.840,0.000,-360709.513,132860.858,0.000,-0.63541,-0.10161,0.00000
244204.874,outbound,-346342.935,42138.865,0.000,-360740.741,132776.043,0.000,-0.63513,-0.10159,0.00000
244293.204,outbound,-346399.023,42129.892,0.000,-360771.950,132691.222,0.000,-0.63485,-0.10158,0.00000
244381.534,outbound,-346455.087,42120.921,0.000,-360803.138,132606.393,0.000,-0.63457,-0.10156,0.00000
244469.864,outbound,-346511.126,42111.951,0.000,-360834.307,132521.556,0.000,-0.63429,-0.10154,0.00000
244558.194,outbound,-346567.141,42102.982,0.000,-360865.456,132436.713,0.000,-0.63401,-0.10153,0.00000
244646.523,outbound,-346623.130,42094.015,0.000,-360896.585,132351.862,0.000,-0.63373,-0.10151,0.00000
244734.853,outbound,-346679.096,42085.049,0.000,-360927.693,132267.003,0.000,-0.63346,-0.10150,0.00000
244823.183,outbound,-346735.036,42076.085,0.000,-360958.782,132182.138,0.000,-0.63318,-0.10148,0.00000
244911.513,outbound,-346790.952,42067.122,0.000,-360989.851,132097.265,0.000,-0.63290,-0.10146,0.00000
244999.843,outbound,-346846.844,42058.161,0.000,-361020.900,132012.385,0.000,-0.63262,-0.10145,0.00000
245088.173,outbound,-346902.711,42049.201,0.000,-361051.929,131927.497,0.000,-0.63234,-0.10143,0.00000
245176.502,outbound,-346958.553,42040.242,0.000,-361082.938,131842.602,0.000,-0.63206,-0.10141,0.00000
245264.832,outbound,-347014.371,42031.285,0.000,-361113.927,131757.700,0.000,-0.63179,-0.10139,0.00000
245353.162,outbound,-347070.164,42022.330,0.000,-361144.896,131672.791,0.000,-0.63151,-0.10138,0.00000
245441.492,outbound,-347125.933,42013.376,0.000,-361175.845,131587.874,0.000,-0.63123,-0.10136,0.00000
245529.822,outbound,-347181.677,42004.424,0.000,-361206.775,131502.950,0.000,-0.63095,-0.10134,0.00000
245618.151,outbound,-347237.397,41995.473,0.000,-361237.684,131418.019,0.000,-0.63068,-0.10132,0.00000
245706.481,outbound,-347293.092,41986.524,0.000,-361268.573,131333.081,0.000,-0.63040,-0.10131,0.00000
245794.811,outbound,-347348.763,41977.577,0.000,-361299.442,131248.135,0.000,-0.63012,-0.10129,0.00000
245883.141,outbound,-347404.409,41968.630,0.000,-361330.292,131163.182,0.000,-0.62984,-0.10127,0.00000
245971.471,outbound,-347460.031,41959.686,0.000,-361361.121,131078.222,0.000,-0.62957,-0.10125,0.00000
246059.800,outbound,-347515.628,41950.743,0.000,-361391.930,130993.254,0.000,-0.62929,-0.10123,0.00000
246148.130,outbound,-347571.201,41941.802,0.000,-361422.720,130908.280,0.000,-0.62901,-0.10122,0.00000
246236.460,outbound,-347626.749,41932.862,0.000,-361453.489,130823.298,0.000,-0.62873,-0.10120,0.00000
246324.790,outbound,-347682.273,41923.925,0.000,-361484.239,130738.308,0.000,-0.62846,-0.10118,0.00000
246413.120,outbound,-347737.772,41914.988,0.000,-361514.968,130653.312,0.000,-0.62818,-0.10116,0.00000
246501.450,outbound,-347793.247,41906.054,0.000,-361545.677,130568.308,0.000,-0.62790,-0.10114,0.00000
246589.779,outbound,-347848.697,41897.121,0.000,-361576.367,130483.298,0.000,-0.62763,-0.10112,0.00000
246678.109,outbound,-347904.123,41888.189,0.000,-361607.036,130398.280,0.000,-0.62735,-0.10110,0.00000
246766.439,outbound,-347959.525,41879.260,0.000,-361637.686,130313.254,0.000,-0.62708,-0.10108,0.00000
246854.769,outbound,-348014.902,41870.332,0.000,-361668.315,130228.222,0.000,-0.62680,-0.10107,0.00000
246943.099,outbound,-348070.255,41861.405,0.000,-361698.925,130143.182,0.000,-0.62652,-0.10105,0.00000
247031.428,outbound,-348125.584,41852.481,0.000,-361729.514,130058.135,0.000,-0.62625,-0.10103,0.00000
247119.758,outbound,-348180.888,41843.558,0.000,-361760.084,129973.081,0.000,-0.62597,-0.10101,0.00000
247208.088,outbound,-348236.167,41834.637,0.000,-361790.633,129888.020,0.000,-0.62569,-0.10099,0.00000
247296.418,outbound,-348291.423,41825.718,0.000,-361821.163,129802.952,0.000,-0.62542,-0.10097,0.00000
247384.748,outbound,-348346.654,41816.800,0.000,-361851.672,129717.876,0.000,-0.62514,-0.10095,0.00000
247473.078,outbound,-348401.860,41807.885,0.000,-361882.162,129632.793,0.000,-0.62487,-0.10093,0.00000
247561.407,outbound,-348457.042,41798.971,0.000,-361912.631,129547.703,0.000,-0.62459,-0.10091,0.00000
247649.737,outbound,-348512.200,41790.058,0.000,-361943.081,129462.606,0.000,-0.62432,-0.10089,0.00000
247738.067,outbound,-348567.334,41781.148,0.000,-361973.510,129377.502,0.000,-0.62404,-0.10087,0.00000
247826.397,outbound,-348622.443,41772.239,0.000,-362003.920,129292.390,0.000,-0.62377,-0.10085,0.00000
247914.727,outbound,-348677.528,41763.333,0.000,-362034.309,129207.272,0.000,-0.62349,-0.10082,0.00000
248003.056,outbound,-348732.589,41754.428,0.000,-362064.678,129122.146,0.000,-0.62322,-0.10080,0.00000
248091.386,outbound,-348787.625,41745.525,0.000,-362095.028,129037.013,0.000,-0.62294,-0.10078,0.00000
248179.716,outbound,-348842.637,41736.623,0.000,-362125.357,128951.873,0.000,-0.62267,-0.10076,0.00000
248268.046,outbound,-348897.625,41727.724,0.000,-362155.667,128866.726,0.000,-0.62239,-0.10074,0.00000
248356.376,outbound,-348952.589,41718.827,0.000,-362185.956,128781.572,0.000,-0.62212,-0.10072,0.00000
248444.705,outbound,-349007.528,41709.931,0.000,-362216.225,128696.411,0.000,-0.62184,-0.10070,0.00000
248533.035,outbound,-349062.443,41701.037,0.000,-362246.475,128611.242,0.000,-0.62157,-0.10068,0.00000
248621.365,outbound,-349117.334,41692.145,0.000,-362276.704,128526.067,0.000,-0.62129,-0.10065,0.00000
248709.695,outbound,-349172.200,41683.256,0.000,-362306.913,128440.884,0.000,-0.62102,-0.10063,0.00000
248798.025,outbound,-349227.043,41674.368,0.000,-362337.102,128355.694,0.000,-0.62074,-0.10061,0.00000
248886.355,outbound,-349281.861,41665.482,0.000,-362367.272,128270.497,0.000,-0.62047,-0.10059,0.00000
248974.684,outbound,-349336.655,41656.598,0.000,-362397.421,128185.293,0.000,-0.62020,-0.10057,0.00000
249063.014,outbound,-349391.424,41647.715,0.000,-362427.550,128100.082,0.000,-0.61992,-0.10054,0.00000
249151.344,outbound,-349446.170,41638.835,0.000,-362457.659,128014.864,0.000,-0.61965,-0.10052,0.00000
249239.674,outbound,-349500.891,41629.957,0.000,-362487.748,127929.639,0.000,-0.61937,-0.10050,0.00000
249328.004,outbound,-349555.588,41621.081,0.000,-362517.817,127844.407,0.000,-0.61910,-0.10048,0.00000
249416.333,outbound,-349610.261,41612.207,0.000,-362547.866,127759.167,0.000,-0.61883,-0.10045,0.00000
249504.663,outbound,-349664.910,41603.335,0.000,-362577.895,127673.921,0.000,-0.61855,-0.10043,0.00000
249592.993,outbound,-349719.535,41594.465,0.000,-362607.904,127588.668,0.000,-0.61828,-0.10041,0.00000
249681.323,outbound,-349774.135,41585.597,0.000,-362637.893,127503.407,0.000,-0.61801,-0.10039,0.00000
249769.653,outbound,-349828.712,41576.731,0.000,-362667.861,127418.139,0.000,-0.61773,-0.10036,0.00000
249857.983,outbound,-349883.264,41567.867,0.000,-362697.810,127332.865,0.000,-0.61746,-0.10034,0.00000
249946.312,outbound,-349937.792,41559.005,0.000,-362727.739,127247.583,0.000,-0.61719,-0.10031,0.00000
250034.642,outbound,-349992.296,41550.145,0.000,-362757.648,127162.294,0.000,-0.61691,-0.10029,0.00000
250122.972,outbound,-350046.776,41541.288,0.000,-362787.536,127076.999,0.000,-0.61664,-0.10027,0.00000
250211.302,outbound,-350101.231,41532.432,0.000,-362817.405,126991.696,0.000,-0.61637,-0.10024,0.00000
250299.632,outbound,-350155.663,41523.579,0.000,-362847.253,126906.386,0.000,-0.61610,-0.10022,0.00000
250387.961,outbound,-350210.071,41514.728,0.000,-362877.082,126821.069,0.000,-0.61582,-0.10019,0.00000
250476.291,outbound,-350264.454,41505.878,0.000,-362906.890,126735.746,0.000,-0.61555,-0.10017,0.00000
250564.621,outbound,-350318.814,41497.032,0.000,-362936.678,126650.415,0.000,-0.61528,-0.10015,0.00000
250652.951,outbound,-350373.149,41488.187,0.000,-362966.446,126565.077,0.000,-0.61501,-0.10012,0.00000
250741.281,outbound,-350427.460,41479.344,0.000,-362996.195,126479.732,0.000,-0.61473,-0.10010,0.00000
250829.610,outbound,-350481.748,41470.504,0.000,-363025.923,126394.381,0.000,-0.61446,-0.10007,0.00000
250917.940,outbound,-350536.011,41461.665,0.000,-363055.631,126309.022,0.000,-0.61419,-0.10005,0.00000
251006.270,outbound,-350590.250,41452.829,0.000,-363085.319,126223.656,0.000,-0.61392,-0.10002,0.00000
