time,x,y,z
500160,-377929263.2341847,-70234132.75210758,0.0
500220,-377918095.30046266,-70294200.73471561,0.0
500280,-377906917.8195506,-70354266.94151005,0.0
500340,-377895730.7917308,-70414331.37097347,0.0
500400,-377884534.21728605,-70474394.02158847,0.0
500460,-377873328.0964991,-70534454.89183773,0.0
500520,-377862112.429653,-70594513.98020394,0.0
500580,-377850887.2170311,-70654571.28516987,0.0
500640,-377839652.4589171,-70714626.8052183,0.0
500700,-377828408.15559465,-70774680.53883207,0.0
500760,-377817154.30734795,-70834732.48449409,0.0
500820,-377805890.91446126,-70894782.64068727,0.0
500880,-377794617.97721905,-70954831.0058946,0.0
500940,-377783335.4959062,-71014877.5785991,0.0
501000,-377772043.4708077,-71074922.35728383,0.0
501060,-377760741.90220875,-71134965.34043191,0.0
501120,-377749430.79039496,-71195006.52652651,0.0
501180,-377738110.135652,-71255045.91405082,0.0
501240,-377726779.9382659,-71315083.50148809,0.0
501300,-377715440.1985229,-71375119.28732161,0.0
501360,-377704090.9167095,-71435153.27003475,0.0
501420,-377692732.0931123,-71495185.44811086,0.0
501480,-377681363.72801834,-71555215.82003339,0.0
501540,-377669985.8217148,-71615244.38428581,0.0
501600,-377658598.3744891,-71675271.13935165,0.0
501660,-377647201.386629,-71735296.08371447,0.0
501720,-377635794.8584223,-71795319.2158579,0.0
501780,-377624378.79015714,-71855340.53426558,0.0
501840,-377612953.182122,-71915360.03742123,0.0
501900,-377601518.0346055,-71975377.72380859,0.0
501960,-377590073.3478966,-72035393.59191146,0.0
502020,-377578619.1222843,-72095407.6402137,0.0
502080,-377567155.358058,-72155419.86719918,0.0
502140,-377555682.0555073,-72215430.27135186,0.0
502200,-377544199.2149221,-72275438.8511557,0.0
502260,-377532706.8365924,-72335445.60509473,0.0
502320,-377521204.92080855,-72395450.53165303,0.0
502380,-377509693.4678612,-72455453.62931472,0.0
502440,-377498172.47804105,-72515454.89656396,0.0
502500,-377486641.95163924,-72575454.33188497,0.0
502560,-377475101.888947,-72635451.933762,0.0
502620,-377463552.2902559,-72695447.70067936,0.0
502680,-377451993.1558577,-72755441.63112141,0.0
502740,-377440424.4860444,-72815433.72357254,0.0
502800,-377428846.28110826,-72875423.97651719,0.0
502860,-377417258.5413418,-72935412.38843985,0.0
502920,-377405661.2670377,-72995398.95782506,0.0
502980,-377394054.458489,-73055383.68315743,0.0
503040,-377382438.1159889,-73115366.56292155,0.0
503100,-377370812.23983085,-73175347.59560212,0.0
503160,-377359176.83030856,-73235326.77968386,0.0
503220,-377347531.88771594,-73295304.11365153,0.0
503280,-377335877.4123472,-73355279.59598996,0.0
503340,-377324213.4044967,-73415253.22518401,0.0
503400,-377312539.8644592,-73475224.99971859,0.0
503460,-377300856.7925296,-73535194.91807866,0.0
503520,-377289164.189003,-73595162.97874923,0.0
503580,-377277462.0541748,-73655129.18021534,0.0
503640,-377265750.3883406,-73715093.52096209,0.0
503700,-377254029.19179624,-73775055.99947463,0.0
503760,-377242298.4648379,-73835016.61423814,0.0
503820,-377230558.20776194,-73894975.36373788,0.0
503880,-377218808.4208649,-73954932.24645913,0.0
503940,-377207049.1044436,-74014887.2608872,0.0
504000,-377195280.25879514,-74074840.40550752,0.0
504060,-377183501.88421685,-74134791.67880547,0.0
504120,-377171713.9810062,-74194741.07926655,0.0
504180,-377159916.54946107,-74254688.60537627,0.0
504240,-377148109.58987945,-74314634.25562023,0.0
504300,-377136293.1025596,-74374578.02848402,0.0
504360,-377124467.08780015,-74434519.9224533,0.0
504420,-377112631.5458997,-74494459.9360138,0.0
504480,-377100786.4771573,-74554398.06765127,0.0
504540,-377088931.88187224,-74614334.31585152,0.0
504600,-377077067.76034397,-74674268.67910041,0.0
504660,-377065194.1128722,-74734201.15588383,0.0
504720,-377053310.9397569,-74794131.74468775,0.0
504780,-377041418.2412982,-74854060.44399816,0.0
504840,-377029516.01779664,-74913987.2523011,0.0
504900,-377017604.2695528,-74973912.16808267,0.0
504960,-377005682.9968677,-75033835.189829,0.0
505020,-376993752.2000425,-75093756.3160263,0.0
505080,-376981811.8793785,-75153675.54516079,0.0
505140,-376969862.0351774,-75213592.87571876,0.0
505200,-376957902.6677411,-75273508.30618654,0.0
505260,-376945933.77737176,-75333421.83505051,0.0
505320,-376933955.36437166,-75393333.4607971,0.0
505380,-376921967.4290435,-75453243.1819128,0.0
505440,-376909969.97169,-75513150.99688411,0.0
505500,-376897962.9926144,-75573056.90419762,0.0
505560,-376885946.4921199,-75632960.90233995,0.0
505620,-376873920.4705101,-75692862.98979777,0.0
505680,-376861884.9280889,-75752763.16505781,0.0
505740,-376849839.8651602,-75812661.42660682,0.0
505800,-376837785.28202844,-75872557.77293162,0.0
505860,-376825721.178998,-75932452.20251907,0.0
505920,-376813647.5563737,-75992344.71385609,0.0
505980,-376801564.41446066,-76052235.30542962,0.0
506040,-376789471.753564,-76112123.9757267,0.0
506100,-376777369.5739893,-76172010.72323436,0.0
506160,-376765257.8760422,-76231895.5464397,0.0
506220,-376753136.66002876,-76291778.44382991,0.0
506280,-376741005.9262551,-76351659.41389216,0.0
506340,-376728865.6750278,-76411538.45511372,0.0
506400,-376716715.90665346,-76471415.5659819,0.0
506460,-376704556.62143904,-76531290.74498402,0.0
506520,-376692387.8196917,-76591163.99060749,0.0
506580,-376680209.5017189,-76651035.30133976,0.0
506640,-376668021.6678282,-76710904.67566833,0.0
506700,-376655824.3183276,-76770772.11208074,0.0
506760,-376643617.4535252,-76830637.60906458,0.0
506820,-376631401.0737294,-76890501.16510749,0.0
506880,-376619175.17924875,-76950362.77869716,0.0
506940,-376606939.7703922,-77010222.44832134,0.0
507000,-376594694.84746873,-77070080.17246781,0.0
507060,-376582440.4107878,-77129935.94962442,0.0
507120,-376570176.46065897,-77189789.77827905,0.0
507180,-376557902.997392,-77249641.65691964,0.0
507240,-376545620.021297,-77309491.58403419,0.0
507300,-376533327.5326842,-77369339.55811071,0.0
507360,-376521025.5318642,-77429185.5776373,0.0
507420,-376508714.0191478,-77489029.64110209,0.0
507480,-376496392.994846,-77548871.74699327,0.0
507540,-376484062.45927,-77608711.89379907,0.0
507600,-376471722.41273135,-77668550.08000776,0.0
507660,-376459372.85554177,-77728386.3041077,0.0
507720,-376447013.7880133,-77788220.56458725,0.0
507780,-376434645.2104581,-77848052.85993485,0.0
507840,-376422267.1231887,-77907883.18863899,0.0
507900,-376409879.5265177,-77967711.54918817,0.0
507960,-376397482.4207581,-78027537.940071,0.0
508020,-376385075.80622315,-78087362.35977611,0.0
508080,-376372659.68322617,-78147184.80679215,0.0
508140,-376360234.05208087,-78207005.27960789,0.0
508200,-376347798.91310114,-78266823.77671209,0.0
508260,-376335354.26660115,-78326640.29659358,0.0
508320,-376322900.11289525,-78386454.83774124,0.0
508380,-376310436.45229805,-78446267.398644,0.0
508440,-376297963.2851245,-78506077.97779085,0.0
508500,-376285480.61168957,-78565886.5736708,0.0
508560,-376272988.43230873,-78625693.18477294,0.0
508620,-376260486.7472975,-78685497.8095864,0.0
508680,-376247975.5569717,-78745300.44660036,0.0
508740,-376235454.8616475,-78805101.09430405,0.0
508800,-376222924.66164106,-78864899.75118676,0.0
508860,-376210384.957269,-78924696.41573781,0.0
508920,-376197835.7488481,-78984491.08644658,0.0
508980,-376185277.03669536,-79044283.76180251,0.0
509040,-376172708.8211281,-79104074.44029507,0.0
509100,-376160131.1024637,-79163863.12041381,0.0
509160,-376147543.88102007,-79223649.8006483,0.0
509220,-376134947.1571151,-79283434.47948818,0.0
509280,-376122340.93106705,-79343217.15542313,0.0
509340,-376109725.2031944,-79402997.82694289,0.0
509400,-376097099.97381574,-79462776.49253725,0.0
509460,-376084465.24325013,-79522553.15069602,0.0
509520,-376071821.01181674,-79582327.79990911,0.0
509580,-376059167.279835,-79642100.43866646,0.0
509640,-376046504.0476245,-79701871.06545804,0.0
509700,-376033831.31550527,-79761639.67877391,0.0
509760,-376021149.0837974,-79821406.27710414,0.0
509820,-376008457.35282123,-79881170.85893889,0.0
509880,-375995756.12289745,-79940933.42276834,0.0
509940,-375983045.3943469,-80000693.96708274,0.0
510000,-375970325.1674907,-80060452.49037237,0.0
510060,-375957595.4426502,-80120208.9911276,0.0
510120,-375944856.22014695,-80179963.4678388,0.0
510180,-375932107.5003028,-80239715.91899642,0.0
510240,-375919349.2834398,-80299466.34309097,0.0
510300,-375906581.5698803,-80359214.738613,0.0
510360,-375893804.3599468,-80418961.1040531,0.0
510420,-375881017.6539621,-80478705.43790193,0.0
510480,-375868221.45224917,-80538447.73865019,0.0
510540,-375855415.75513136,-80598188.00478864,0.0
510600,-375842600.5629322,-80657926.23480807,0.0
510660,-375829775.8759753,-80717662.42719936,0.0
510720,-375816941.6945848,-80777396.58045341,0.0
510780,-375804098.0190848,-80837128.69306117,0.0
510840,-375791244.8497999,-80896858.76351367,0.0
510900,-375778382.18705463,-80956586.79030196,0.0
510960,-375765510.03117406,-81016312.77191716,0.0
511020,-375752628.3824833,-81076036.70685044,0.0
511080,-375739737.24130785,-81135758.59359302,0.0
511140,-375726836.60797334,-81195478.43063615,0.0
511200,-375713926.4828056,-81255196.21647118,0.0
511260,-375701006.8661309,-81314911.94958948,0.0
511320,-375688077.7582755,-81374625.62848246,0.0
511380,-375675139.15956616,-81434337.25164162,0.0
511440,-375662191.07032967,-81494046.81755847,0.0
511500,-375649233.4908931,-81553754.32472458,0.0
511560,-375636266.42158383,-81613459.77163161,0.0
511620,-375623289.86272943,-81673163.15677124,0.0
511680,-375610303.81465775,-81732864.4786352,0.0
511740,-375597308.2776968,-81792563.7357153,0.0
511800,-375584303.2521749,-81852260.92650336,0.0
511860,-375571288.7384206,-81911956.04949129,0.0
511920,-375558264.7367627,-81971649.10317102,0.0
511980,-375545231.24753016,-82031340.08603457,0.0
512040,-375532188.2710523,-82091028.99657397,0.0
512100,-375519135.8076586,-82150715.83328132,0.0
512160,-375506073.85767883,-82210400.5946488,0.0
512220,-375493002.4214429,-82270083.27916859,0.0
512280,-375479921.4992811,-82329763.88533299,0.0
512340,-375466831.0915238,-82389442.41163428,0.0
512400,-375453731.1985018,-82449118.85656483,0.0
512460,-375440621.820546,-82508793.21861708,0.0
512520,-375427502.9579875,-82568465.49628347,0.0
512580,-375414374.6111578,-82628135.68805654,0.0
512640,-375401236.78038853,-82687803.79242887,0.0
512700,-375388089.46601164,-82747469.80789308,0.0
512760,-375374932.6683592,-82807133.73294187,0.0
512820,-375361766.3877636,-82866795.56606795,0.0
512880,-375348590.6245575,-82926455.30576412,0.0
512940,-375335405.3790737,-82986112.95052323,0.0
513000,-375322210.65164524,-83045768.49883816,0.0
513060,-375309006.44260556,-83105421.94920185,0.0
513120,-375295792.75228816,-83165073.30010732,0.0
513180,-375282569.5810269,-83224722.55004759,0.0
513240,-375269336.9291558,-83284369.6975158,0.0
513300,-375256094.7970092,-83344014.7410051,0.0
513360,-375242843.1849216,-83403657.67900868,0.0
513420,-375229582.09322774,-83463298.51001982,0.0
513480,-375216311.52226263,-83522937.23253185,0.0
513540,-375203031.47236156,-83582573.84503813,0.0
513600,-375189741.94386,-83642208.34603208,0.0
513660,-375176442.9370937,-83701840.7340072,0.0
513720,-375163134.4523986,-83761471.00745699,0.0
513780,-375149816.49011093,-83821099.16487505,0.0
513840,-375136489.0505671,-83880725.20475502,0.0
513900,-375123152.13410383,-83940349.1255906,0.0
513960,-375109805.74105805,-83999970.92587551,0.0
514020,-375096449.87176687,-84059590.60410358,0.0
514080,-375083084.52656776,-84119208.15876864,0.0
514140,-375069709.7057983,-84178823.5883646,0.0
514200,-375056325.4097965,-84238436.89138542,0.0
514260,-375042931.6389003,-84298048.06632511,0.0
514320,-375029528.3934481,-84357657.11167775,0.0
514380,-375016115.67377865,-84417264.02593745,0.0
514440,-375002693.4802306,-84476868.8075984,0.0
514500,-374989261.8131432,-84536471.4551548,0.0
514560,-374975820.6728557,-84596071.96710098,0.0
514620,-374962370.0597076,-84655670.34193122,0.0
514680,-374948909.9740387,-84715266.57813996,0.0
514740,-374935440.41618913,-84774860.67422162,0.0
514800,-374921961.3864991,-84834452.62867069,0.0
514860,-374908472.88530916,-84894042.43998174,0.0
514920,-374894974.91296005,-84953630.10664937,0.0
514980,-374881467.4697928,-85013215.62716824,0.0
515040,-374867950.5561485,-85072799.00003307,0.0
515100,-374854424.1723688,-85132380.22373863,0.0
515160,-374840888.3187953,-85191959.29677974,0.0
515220,-374827342.99577004,-85251536.21765128,0.0
515280,-374813788.20363516,-85311110.98484819,0.0
515340,-374800223.94273305,-85370683.59686545,0.0
515400,-374786650.21340644,-85430254.0521981,0.0
515460,-374773067.0159982,-85489822.34934123,0.0
515520,-374759474.3508515,-85549388.48679,0.0
515580,-374745872.2183097,-85608952.46303962,0.0
515640,-374732260.6187164,-85668514.27658534,0.0
515700,-374718639.55241555,-85728073.92592248,0.0
515760,-374705009.0197512,-85787631.4095464,0.0
515820,-374691369.0210677,-85847186.72595254,0.0
515880,-374677719.55670965,-85906739.87363635,0.0
515940,-374664060.62702185,-85966290.8510934,0.0
516000,-374650392.23234934,-86025839.65681924,0.0
516060,-374636714.37303746,-86085386.28930955,0.0
516120,-374623027.04943174,-86144930.74706,0.0
516180,-374609330.26187795,-86204473.02856636,0.0
516240,-374595624.0107221,-86264013.13232443,0.0
516300,-374581908.2963104,-86323551.05683006,0.0
516360,-374568183.11898947,-86383086.80057919,0.0
516420,-374554448.47910595,-86442620.36206779,0.0
516480,-374540704.3770068,-86502151.73979187,0.0
516540,-374526950.8130393,-86561680.93224753,0.0
516600,-374513187.78755087,-86621207.93793091,0.0
516660,-374499415.30088913,-86680732.75533819,0.0
516720,-374485633.35340214,-86740255.38296564,0.0
516780,-374471841.94543797,-86799775.81930953,0.0
516840,-374458041.0773451,-86859294.06286626,0.0
516900,-374444230.7494721,-86918810.1121322,0.0
516960,-374430410.96216786,-86978323.96560387,0.0
517020,-374416581.7157815,-87037835.62177777,0.0
517080,-374402743.01066244,-87097345.07915048,0.0
517140,-374388894.8471603,-87156852.33621864,0.0
517200,-374375037.2256248,-87216357.39147894,0.0
517260,-374361170.1464061,-87275860.24342813,0.0
517320,-374347293.6098546,-87335360.89056301,0.0
517380,-374333407.61632067,-87394859.33138044,0.0
517440,-374319512.1661553,-87454355.56437735,0.0
517500,-374305607.25970936,-87513849.5880507,0.0
517560,-374291692.8973342,-87573341.4008975,0.0
517620,-374277769.07938135,-87632831.00141487,0.0
517680,-374263835.80620253,-87692318.38809992,0.0
517740,-374249893.07814974,-87751803.55944987,0.0
517800,-374235940.8955752,-87811286.51396194,0.0
517860,-374221979.25883144,-87870767.25013345,0.0
517920,-374208008.16827106,-87930245.76646176,0.0
517980,-374194027.6242471,-87989722.0614443,0.0
518040,-374180037.6271127,-88049196.13357852,0.0
518100,-374166038.17722124,-88108667.98136199,0.0
518160,-374152029.2749265,-88168137.60329226,0.0
518220,-374138010.92058223,-88227604.99786699,0.0
518280,-374123983.1145427,-88287070.16358387,0.0
518340,-374109945.8571623,-88346533.09894067,0.0
518400,-374095899.14879555,-88405993.80243519,0.0
518460,-374081842.98979735,-88465452.2725653,0.0
518520,-374067777.3805228,-88524908.50782894,0.0
518580,-374053702.3213272,-88584362.50672407,0.0
518640,-374039617.81256616,-88643814.26774874,0.0
518700,-374025523.8545955,-88703263.78940104,0.0
518760,-374011420.4477712,-88762711.07017912,0.0
518820,-373997307.5924496,-88822156.1085812,0.0
518880,-373983185.2889872,-88881598.90310553,0.0
518940,-373969053.5377408,-88941039.45225044,0.0
519000,-373954912.33906746,-89000477.7545143,0.0
519060,-373940761.6933243,-89059913.80839556,0.0
519120,-373926601.6008689,-89119347.6123927,0.0
519180,-373912432.06205887,-89178779.16500425,0.0
519240,-373898253.07725227,-89238208.46472885,0.0
519300,-373884064.64680725,-89297635.51006514,0.0
519360,-373869866.7710823,-89357060.29951185,0.0
519420,-373855659.45043606,-89416482.83156775,0.0
519480,-373841442.68522745,-89475903.10473166,0.0
519540,-373827216.4758156,-89535321.1175025,0.0
519600,-373812980.8225599,-89594736.86837919,0.0
519660,-373798735.72582,-89654150.35586075,0.0
519720,-373784481.18595576,-89713561.57844624,0.0
519780,-373770217.2033273,-89772970.53463477,0.0
519840,-373755943.778295,-89832377.22292551,0.0
519900,-373741660.91121936,-89891781.64181772,0.0
519960,-373727368.6024612,-89951183.78981066,0.0
520020,-373713066.8523817,-90010583.6654037,0.0
520080,-373698755.661342,-90069981.26709622,0.0
520140,-373684435.0297038,-90129376.59338772,0.0
520200,-373670104.95782876,-90188769.6427777,0.0
520260,-373655765.44607896,-90248160.41376573,0.0
520320,-373641416.4948166,-90307548.90485145,0.0
520380,-373627058.1044042,-90366935.11453456,0.0
520440,-373612690.2752045,-90426319.04131481,0.0
520500,-373598313.0075804,-90485700.68369201,0.0
520560,-373583926.3018952,-90545080.040166,0.0
520620,-373569530.1585123,-90604457.10923675,0.0
520680,-373555124.5777954,-90663831.88940421,0.0
520740,-373540709.56010836,-90723204.37916842,0.0
520800,-373526285.1058155,-90782574.57702948,0.0
520860,-373511851.215281,-90841942.48148756,0.0
520920,-373497407.88886964,-90901308.09104285,0.0
520980,-373482955.1269463,-90960671.40419562,0.0
521040,-373468492.929876,-91020032.41944622,0.0
521100,-373454021.29802424,-91079391.13529502,0.0
521160,-373439540.2317565,-91138747.55024248,0.0
521220,-373425049.73143864,-91198101.66278909,0.0
521280,-373410549.7974367,-91257453.47143543,0.0
521340,-373396040.430117,-91316802.9746821,0.0
521400,-373381521.6298461,-91376150.17102978,0.0
521460,-373366993.3969908,-91435495.05897921,0.0
521520,-373352455.73191804,-91494837.63703118,0.0
521580,-373337908.63499516,-91554177.90368655,0.0
521640,-373323352.1065896,-91613515.85744624,0.0
521700,-373308786.14706916,-91672851.4968112,0.0
521760,-373294210.7568018,-91732184.82028246,0.0
521820,-373279625.9361557,-91791515.82636112,0.0
521880,-373265031.6854993,-91850844.51354831,0.0
521940,-373250428.00520134,-91910170.88034526,0.0
522000,-373235814.8956307,-91969494.9252532,0.0
522060,-373221192.3571566,-92028816.64677346,0.0
522120,-373206560.39014834,-92088136.04340743,0.0
522180,-373191918.9949757,-92147453.11365654,0.0
522240,-373177268.17200845,-92206767.85602228,0.0
522300,-373162607.92161673,-92266080.26900624,0.0
522360,-373147938.2441709,-92325390.35111,0.0
522420,-373133259.1400416,-92384698.10083523,0.0
522480,-373118570.6095996,-92444003.5166837,0.0
522540,-373103872.653216,-92503306.59715717,0.0
522600,-373089165.2712621,-92562607.34075749,0.0
522660,-373074448.4641095,-92621905.74598658,0.0
522720,-373059722.2321299,-92681201.81134641,0.0
522780,-373044986.57569534,-92740495.53533901,0.0
522840,-373030241.4951781,-92799786.91646646,0.0
522900,-373015486.9909507,-92859075.95323092,0.0
522960,-373000723.0633859,-92918362.64413457,0.0
523020,-372985949.7128566,-92977646.98767969,0.0
523080,-372971166.93973607,-93036928.9823686,0.0
523140,-372956374.7443977,-93096208.6267037,0.0
523200,-372941573.1272152,-93155485.91918741,0.0
523260,-372926762.08856255,-93214760.85832225,0.0
523320,-372911941.62881386,-93274033.44261076,0.0
523380,-372897111.7483436,-93333303.67055558,0.0
523440,-372882272.44752634,-93392571.54065937,0.0
523500,-372867423.72673696,-93451837.05142489,0.0
523560,-372852565.5863506,-93511100.20135494,0.0
523620,-372837698.02674264,-93570360.98895237,0.0
523680,-372822821.04828864,-93629619.4127201,0.0
523740,-372807934.65136445,-93688875.47116111,0.0
523800,-372793038.8363461,-93748129.16277844,0.0
523860,-372778133.6036099,-93807380.48607518,0.0
523920,-372763218.95353246,-93866629.4395545,0.0
523980,-372748294.8864905,-93925876.0217196,0.0
524040,-372733361.4028611,-93985120.23107378,0.0
524100,-372718418.5030215,-94044362.06612037,0.0
524160,-372703466.18734914,-94103601.52536277,0.0
524220,-372688504.45622176,-94162838.60730444,0.0
524280,-372673533.3100174,-94222073.31044888,0.0
524340,-372658552.7491142,-94281305.6332997,0.0
524400,-372643562.7738907,-94340535.57436049,0.0
524460,-372628563.38472545,-94399763.13213499,0.0
524520,-372613554.5819975,-94458988.30512694,0.0
524580,-372598536.36608595,-94518211.09184016,0.0
524640,-372583508.7373702,-94577431.49077854,0.0
524700,-372568471.69622993,-94636649.500446,0.0
524760,-372553425.243045,-94695865.11934657,0.0
524820,-372538369.37819546,-94755078.3459843,0.0
524880,-372523304.10206175,-94814289.17886329,0.0
524940,-372508229.4150244,-94873497.61648773,0.0
525000,-372493145.31746423,-94932703.65736187,0.0
525060,-372478051.8097623,-94991907.29999,0.0
525120,-372462948.89229995,-95051108.5428765,0.0
525180,-372447836.5654587,-95110307.38452578,0.0
525240,-372432714.82962036,-95169503.82344231,0.0
525300,-372417583.6851669,-95228697.85813066,0.0
525360,-372402443.13248056,-95287889.48709543,0.0
525420,-372387293.17194384,-95347078.70884128,0.0
525480,-372372133.8039395,-95406265.52187294,0.0
525540,-372356965.0288505,-95465449.9246952,0.0
525600,-372341786.84706,-95524631.9158129,0.0
525660,-372326599.25895154,-95583811.49373096,0.0
525720,-372311402.2649087,-95642988.65695435,0.0
525780,-372296195.8653154,-95702163.4039881,0.0
525840,-372280980.0605558,-95761335.73333728,0.0
525900,-372265754.8510143,-95820505.64350708,0.0
525960,-372250520.23707557,-95879673.1330027,0.0
526020,-372235276.21912444,-95938838.20032941,0.0
526080,-372220022.79754597,-95998000.84399255,0.0
526140,-372204759.9727256,-96057161.06249753,0.0
526200,-372189487.7450488,-96116318.85434979,0.0
526260,-372174206.1149015,-96175474.21805488,0.0
526320,-372158915.0826697,-96234627.15211834,0.0
526380,-372143614.64873964,-96293777.65504585,0.0
526440,-372128304.8134979,-96352925.72534311,0.0
526500,-372112985.57733124,-96412071.36151586,0.0
526560,-372097656.9406267,-96471214.56206995,0.0
526620,-372082318.9037714,-96530355.32551128,0.0
526680,-372066971.46715295,-96589493.65034577,0.0
526740,-372051614.631159,-96648629.53507946,0.0
526800,-372036248.39617753,-96707762.97821842,0.0
526860,-372020872.7625967,-96766893.97826877,0.0
526920,-372005487.73080504,-96826022.53373672,0.0
526980,-371990093.3011911,-96885148.64312853,0.0
527040,-371974689.4741438,-96944272.30495052,0.0
527100,-371959276.25005233,-97003393.51770908,0.0
527160,-371943853.629306,-97062512.27991064,0.0
527220,-371928421.6122945,-97121628.59006171,0.0
527280,-371912980.19940764,-97180742.44666886,0.0
527340,-371897529.3910355,-97239853.84823874,0.0
527400,-371882069.1875684,-97298962.79327801,0.0
527460,-371866599.589397,-97358069.28029345,0.0
527520,-371851120.596912,-97417173.30779187,0.0
527580,-371835632.2105045,-97476274.87428015,0.0
527640,-371820134.43056566,-97535373.97826523,0.0
527700,-371804627.2574871,-97594470.61825411,0.0
527760,-371789110.6916606,-97653564.79275386,0.0
527820,-371773584.73347807,-97712656.5002716,0.0
527880,-371758049.3833318,-97771745.73931454,0.0
527940,-371742504.6416142,-97830832.50838992,0.0
528000,-371726950.508718,-97889916.80600505,0.0
528060,-371711386.98503613,-97948998.6306673,0.0
528120,-371695814.0709618,-98008077.98088413,0.0
528180,-371680231.7668883,-98067154.85516304,0.0
528240,-371664640.0732094,-98126229.25201158,0.0
528300,-371649038.99031895,-98185301.1699374,0.0
528360,-371633428.5186111,-98244370.60744818,0.0
528420,-371617808.65848017,-98303437.56305166,0.0
528480,-371602179.41032076,-98362502.03525567,0.0
528540,-371586540.7745277,-98421564.02256809,0.0
528600,-371570892.75149614,-98480623.52349687,0.0
528660,-371555235.34162134,-98539680.53654999,0.0
528720,-371539568.5452988,-98598735.06023552,0.0
528780,-371523892.3629244,-98657787.0930616,0.0
528840,-371508206.79489404,-98716836.63353641,0.0
528900,-371492511.84160405,-98775883.68016823,0.0
528960,-371476807.50345093,-98834928.23146535,0.0
529020,-371461093.7808314,-98893970.28593619,0.0
529080,-371445370.6741424,-98953009.84208916,0.0
529140,-371429638.1837812,-99012046.89843278,0.0
529200,-371413896.3101452,-99071081.45347562,0.0
529260,-371398145.0536321,-99130113.50572632,0.0
529320,-371382384.4146398,-99189143.05369358,0.0
529380,-371366614.3935664,-99248170.09588614,0.0
529440,-371350834.99081045,-99307194.63081284,0.0
529500,-371335046.2067705,-99366216.65698256,0.0
529560,-371319248.0418453,-99425236.17290425,0.0
529620,-371303440.4964341,-99484253.17708693,0.0
529680,-371287623.5709362,-99543267.66803968,0.0
529740,-371271797.2657512,-99602279.64427164,0.0
529800,-371255961.5812788,-99661289.104292,0.0
529860,-371240116.5179192,-99720296.04661006,0.0
529920,-371224262.0760726,-99779300.46973512,0.0
529980,-371208398.2561395,-99838302.37217659,0.0
530040,-371192525.05852073,-99897301.75244392,0.0
530100,-371176642.48361725,-99956298.60904665,0.0
530160,-371160750.5318303,-100015292.94049436,0.0
530220,-371144849.20356137,-100074284.74529669,0.0
530280,-371128938.49921215,-100133274.02196336,0.0
530340,-371113018.41918457,-100192260.76900415,0.0
530400,-371097088.96388084,-100251244.9849289,0.0
530460,-371081150.1337034,-100310226.66824752,0.0
530520,-371065201.9290549,-100369205.81746997,0.0
530580,-371049244.3503382,-100428182.4311063,0.0
530640,-371033277.39795643,-100487156.50766659,0.0
530700,-371017301.07231295,-100546128.045661,0.0
530760,-371001315.3738114,-100605097.04359978,0.0
530820,-370985320.3028556,-100664063.4999932,0.0
530880,-370969315.85984963,-100723027.41335163,0.0
530940,-370953302.04519784,-100781988.78218548,0.0
531000,-370937278.8593047,-100840947.60500523,0.0
531060,-370921246.3025751,-100899903.88032144,0.0
531120,-370905204.37541395,-100958857.6066447,0.0
531180,-370889153.07822657,-101017808.78248571,0.0
531240,-370873092.41141844,-101076757.40635519,0.0
531300,-370857022.37539536,-101135703.47676395,0.0
531360,-370840942.97056323,-101194646.99222288,0.0
531420,-370824854.19732827,-101253587.95124288,0.0
531480,-370808756.0560969,-101312526.35233498,0.0
531540,-370792648.5472759,-101371462.19401023,0.0
531600,-370776531.6712721,-101430395.47477975,0.0
531660,-370760405.42849267,-101489326.19315475,0.0
531720,-370744269.819345,-101548254.34764647,0.0
531780,-370728124.84423673,-101607179.93676625,0.0
531840,-370711970.5035757,-101666102.95902547,0.0
531900,-370695806.79777,-101725023.41293557,0.0
531960,-370679633.72722805,-101783941.29700808,0.0
532020,-370663451.29235834,-101842856.60975458,0.0
532080,-370647259.4935697,-101901769.34968671,0.0
532140,-370631058.3312712,-101960679.51531619,0.0
532200,-370614847.805872,-102019587.10515478,0.0
532260,-370598627.91778183,-102078492.11771435,0.0
532320,-370582398.6674103,-102137394.55150679,0.0
532380,-370566160.0551675,-102196294.40504406,0.0
532440,-370549912.0814636,-102255191.67683822,0.0
532500,-370533654.746709,-102314086.36540136,0.0
532560,-370517388.0513145,-102372978.46924564,0.0
532620,-370501111.995691,-102431867.98688331,0.0
532680,-370484826.5802497,-102490754.91682667,0.0
532740,-370468531.80540204,-102549639.25758807,0.0
532800,-370452227.6715596,-102608521.00767995,0.0
532860,-370435914.17913425,-102667400.1656148,0.0
532920,-370419591.3285382,-102726276.72990517,0.0
532980,-370403259.1201837,-102785150.6990637,0.0
533040,-370386917.5544835,-102844022.07160307,0.0
533100,-370370566.63185024,-102902890.84603605,0.0
533160,-370354206.35269713,-102961757.02087544,0.0
533220,-370337836.71743745,-103020620.59463415,0.0
533280,-370321457.7264847,-103079481.56582512,0.0
533340,-370305069.38025266,-103138339.93296137,0.0
533400,-370288671.67915535,-103197195.694556,0.0
533460,-370272264.62360704,-103256048.84912215,0.0
533520,-370255848.21402216,-103314899.39517304,0.0
533580,-370239422.4508155,-103373747.33122195,0.0
533640,-370222987.33440197,-103432592.65578224,0.0
533700,-370206542.86519676,-103491435.3673673,0.0
533760,-370190089.04361534,-103550275.46449062,0.0
