time,x,y,z
217680,-323697078.92294407,42329712.85614026,0.0
217740,-323737644.8880491,42322173.93539006,0.0
217800,-323778197.5098215,42314633.93177733,0.0
217860,-323818736.7913718,42307092.846599914,0.0
217920,-323859262.7358088,42299550.68115531,0.0
217980,-323899775.34623873,42292007.43674064,0.0
218040,-323940274.625766,42284463.11465265,0.0
218100,-323980760.57749265,42276917.71618773,0.0
218160,-324021233.2045187,42269371.24264192,0.0
218220,-324061692.5099418,42261823.69531087,0.0
218280,-324102138.49685776,42254275.075489886,0.0
218340,-324142571.16836,42246725.38447391,0.0
218400,-324182990.5275399,42239174.62355753,0.0
218460,-324223396.5774867,42231622.79403496,0.0
218520,-324263789.3212874,42224069.89720006,0.0
218580,-324304168.7620269,42216515.934346355,0.0
218640,-324344534.90278804,42208960.906766996,0.0
218700,-324384887.7466515,42201404.81575478,0.0
218760,-324425227.2966957,42193847.66260215,0.0
218820,-324465553.5559971,42186289.4486012,0.0
218880,-324505866.5276298,42178730.17504369,0.0
218940,-324546166.214666,42171169.843220994,0.0
219000,-324586452.6201757,42163608.45442417,0.0
219060,-324626725.7472267,42156046.00994392,0.0
219120,-324666985.59888476,42148482.51107058,0.0
219180,-324707232.1782135,42140917.95909417,0.0
219240,-324747465.4882743,42133352.355304345,0.0
219300,-324787685.53212655,42125785.70099042,0.0
219360,-324827892.3128275,42118217.99744139,0.0
219420,-324868085.8334323,42110649.24594587,0.0
219480,-324908266.0969939,42103079.447792165,0.0
219540,-324948433.1065632,42095508.60426822,0.0
219600,-324988586.865189,42087936.71666167,0.0
219660,-325028727.375918,42080363.786259785,0.0
219720,-325068854.6417946,42072789.81434951,0.0
219780,-325108968.66586137,42065214.80221746,0.0
219840,-325149069.45115864,42057638.751149915,0.0
219900,-325189157.0007246,42050061.66243281,0.0
219960,-325229231.3175955,42042483.53735177,0.0
220020,-325269292.40480524,42034904.37719207,0.0
220080,-325309340.26538587,42027324.18323867,0.0
220140,-325349374.9023672,42019742.956776194,0.0
220200,-325389396.3187769,42012160.69908894,0.0
220260,-325429404.5176407,42004577.41146087,0.0
220320,-325469399.50198215,41996993.09517564,0.0
220380,-325509381.2748227,41989407.75151657,0.0
220440,-325549349.8391818,41981821.38176667,0.0
220500,-325589305.19807667,41974233.98720861,0.0
220560,-325629247.3545225,41966645.56912476,0.0
220620,-325669176.3115325,41959056.128797136,0.0
220680,-325709092.0721177,41951465.66750748,0.0
220740,-325748994.639287,41943874.18653718,0.0
220800,-325788884.01604736,41936281.687167324,0.0
220860,-325828760.20540357,41928688.17067869,0.0
220920,-325868623.2103584,41921093.63835173,0.0
220980,-325908473.0339125,41913498.09146659,0.0
221040,-325948309.6790644,41905901.5313031,0.0
221100,-325988133.1488107,41898303.95914078,0.0
221160,-326027943.44614583,41890705.376258835,0.0
221220,-326067740.5740622,41883105.78393618,0.0
221280,-326107524.5355502,41875505.1834514,0.0
221340,-326147295.3335979,41867903.57608278,0.0
221400,-326187052.97119164,41860300.9631083,0.0
221460,-326226797.4513155,41852697.345805645,0.0
221520,-326266528.7769517,41845092.725452185,0.0
221580,-326306246.9510801,41837487.10332499,0.0
221640,-326345951.9766787,41829880.48070082,0.0
221700,-326385643.85672355,41822272.85885616,0.0
221760,-326425322.5941884,41814664.23906717,0.0
221820,-326464988.1920451,41807054.62260972,0.0
221880,-326504640.6532634,41799444.01075939,0.0
221940,-326544279.98081106,41791832.40479146,0.0
222000,-326583906.17765373,41784219.805980906,0.0
222060,-326623519.24675506,41776606.21560242,0.0
222120,-326663119.19107664,41768991.6349304,0.0
222180,-326702706.01357806,41761376.06523895,0.0
222240,-326742279.7172168,41753759.50780189,0.0
222300,-326781840.30494833,41746141.96389274,0.0
222360,-326821387.77972615,41738523.43478474,0.0
222420,-326860922.1445016,41730903.921750836,0.0
222480,-326900443.4022241,41723283.42606369,0.0
222540,-326939951.555841,41715661.94899567,0.0
222600,-326979446.60829765,41708039.49181889,0.0
222660,-327018928.5625373,41700416.05580515,0.0
222720,-327058397.4215013,41692791.642225966,0.0
222780,-327097853.18812877,41685166.252352595,0.0
222840,-327137295.86535704,41677539.88745601,0.0
222900,-327176725.45612127,41669912.54880688,0.0
222960,-327216141.9633547,41662284.23767564,0.0
223020,-327255545.3899885,41654654.9553324,0.0
223080,-327294935.73895174,41647024.70304702,0.0
223140,-327334313.0131716,41639393.482089095,0.0
223200,-327373677.21557325,41631761.29372793,0.0
223260,-327413028.3490798,41624128.13923255,0.0
223320,-327452366.41661227,41616494.01987174,0.0
223380,-327491691.4210899,41608858.93691398,0.0
223440,-327531003.3654297,41601222.891627505,0.0
223500,-327570302.2525468,41593585.88528026,0.0
223560,-327609588.0853542,41585947.919139944,0.0
223620,-327648860.8667631,41578308.99447398,0.0
223680,-327688120.59968257,41570669.11254952,0.0
223740,-327727367.28701967,41563028.27463347,0.0
223800,-327766600.9316795,41555386.481992446,0.0
223860,-327805821.5365652,41547743.73589283,0.0
223920,-327845029.1045778,41540100.03760073,0.0
223980,-327884223.63861644,41532455.388382,0.0
224040,-327923405.1415783,41524809.789502226,0.0
224100,-327962573.6163585,41517163.242226735,0.0
224160,-328001729.0658502,41509515.74782061,0.0
224220,-328040871.49294454,41501867.30754867,0.0
224280,-328080000.9005307,41494217.92267549,0.0
224340,-328119117.2914959,41486567.594465375,0.0
224400,-328158220.6687254,41478916.32418239,0.0
224460,-328197311.03510237,41471264.113090344,0.0
224520,-328236388.39350814,41463610.9624528,0.0
224580,-328275452.74682194,41455956.87353306,0.0
224640,-328314504.09792113,41448301.8475942,0.0
224700,-328353542.449681,41440645.88589903,0.0
224760,-328392567.804975,41432988.989710115,0.0
224820,-328431580.16667444,41425331.16028979,0.0
224880,-328470579.5376488,41417672.39890013,0.0
224940,-328509565.9207656,41410012.70680298,0.0
225000,-328548539.3188902,41402352.08525993,0.0
225060,-328587499.7348863,41394690.53553234,0.0
225120,-328626447.17161536,41387028.05888133,0.0
225180,-328665381.6319371,41379364.656567775,0.0
225240,-328704303.1187091,41371700.32985232,0.0
225300,-328743211.6347871,41364035.07999537,0.0
225360,-328782107.18302476,41356368.9082571,0.0
225420,-328820989.766274,41348701.815897435,0.0
225480,-328859859.3873846,41341033.804176085,0.0
225540,-328898716.0492044,41333364.87435252,0.0
225600,-328937559.7545794,41325695.027685985,0.0
225660,-328976390.5063536,41318024.26543549,0.0
225720,-329015208.30736905,41310352.588859804,0.0
225780,-329054013.16046584,41302679.99921749,0.0
225840,-329092805.0684821,41295006.497766875,0.0
225900,-329131584.0342541,41287332.08576606,0.0
225960,-329170350.060616,41279656.764472924,0.0
226020,-329209103.1504002,41271980.53514511,0.0
226080,-329247843.30643713,41264303.39904006,0.0
226140,-329286570.53155524,41256625.357414976,0.0
226200,-329325284.82858104,41248946.41152685,0.0
226260,-329363986.20033914,41241266.56263246,0.0
226320,-329402674.6496522,41233585.81198835,0.0
226380,-329441350.1793409,41225904.16085085,0.0
226440,-329480012.7922241,41218221.61047609,0.0
226500,-329518662.49111867,41210538.16211997,0.0
226560,-329557299.2788396,41202853.81703817,0.0
226620,-329595923.15819985,41195168.57648618,0.0
226680,-329634534.1320106,41187482.44171926,0.0
226740,-329673132.20308095,41179795.41399246,0.0
226800,-329711717.3742182,41172107.49456063,0.0
226860,-329750289.64822775,41164418.684678406,0.0
226920,-329788849.027913,41156728.98560022,0.0
226980,-329827395.51607543,41149038.39858028,0.0
227040,-329865929.1155147,41141346.92487262,0.0
227100,-329904449.8290285,41133654.56573105,0.0
227160,-329942957.65941256,41125961.32240917,0.0
227220,-329981452.60946083,41118267.19616039,0.0
227280,-330019934.68196523,41110572.18823792,0.0
227340,-330058403.87971586,41102876.299894765,0.0
227400,-330096860.20550084,41095179.53238373,0.0
227460,-330135303.6621064,41087481.88695743,0.0
227520,-330173734.2523169,41079783.36486827,0.0
227580,-330212151.9789148,41072083.96736847,0.0
227640,-330250556.84468067,41064383.69571005,0.0
227700,-330288948.85239315,41056682.55114484,0.0
227760,-330327328.004829,41048980.53492447,0.0
227820,-330365694.3047631,41041277.648300394,0.0
227880,-330404047.7549684,41033573.892523855,0.0
227940,-330442388.358216,41025869.26884592,0.0
228000,-330480716.11727506,41018163.77851747,0.0
228060,-330519031.03491294,41010457.422789186,0.0
228120,-330557333.113895,41002750.20291158,0.0
228180,-330595622.3569848,40995042.12013496,0.0
228240,-330633898.76694393,40987333.175709456,0.0
228300,-330672162.3465322,40979623.37088503,0.0
228360,-330710413.0985075,40971912.706911445,0.0
228420,-330748651.0256259,40964201.18503828,0.0
228480,-330786876.13064134,40956488.806514956,0.0
228540,-330825088.4163062,40948775.572590694,0.0
228600,-330863287.8853708,40941061.48451455,0.0
228660,-330901474.54058367,40933346.5435354,0.0
228720,-330939648.3846914,40925630.75090193,0.0
228780,-330977809.42043877,40917914.10786267,0.0
228840,-331015957.65056866,40910196.61566598,0.0
228900,-331054093.0778221,40902478.27556003,0.0
228960,-331092215.7049382,40894759.08879283,0.0
229020,-331130325.5346542,40887039.05661222,0.0
229080,-331168422.5697056,40879318.180265866,0.0
229140,-331206506.812826,40871596.46100127,0.0
229200,-331244578.26674694,40863873.90006576,0.0
229260,-331282636.9341984,40856150.498706505,0.0
229320,-331320682.8179082,40848426.258170515,0.0
229380,-331358715.9206027,40840701.17970462,0.0
229440,-331396736.2450059,40832975.2645555,0.0
229500,-331434743.79384035,40825248.51396967,0.0
229560,-331472738.5698266,40817520.929193474,0.0
229620,-331510720.5756833,40809792.51147312,0.0
229680,-331548689.8141273,40802063.26205464,0.0
229740,-331586646.28787374,40794333.18218391,0.0
229800,-331624589.99963564,40786602.27310665,0.0
229860,-331662520.95212436,40778870.53606844,0.0
229920,-331700439.14804935,40771137.97231468,0.0
229980,-331738344.5901182,40763404.58309063,0.0
230040,-331776237.2810368,40755670.36964141,0.0
230100,-331814117.223509,40747935.333211966,0.0
230160,-331851984.42023695,40740199.47504711,0.0
230220,-331889838.8739209,40732462.7963915,0.0
230280,-331927680.5872593,40724725.298489645,0.0
230340,-331965509.5629487,40716986.98258591,0.0
230400,-332003325.8036839,40709247.849924505,0.0
230460,-332041129.3121578,40701507.901749514,0.0
230520,-332078920.09106153,40693767.13930487,0.0
230580,-332116698.14308435,40686025.563834354,0.0
230640,-332154463.4709137,40678283.17658161,0.0
230700,-332192216.0772352,40670539.978790164,0.0
230760,-332229955.96473265,40662795.971703365,0.0
230820,-332267683.136088,40655051.156564444,0.0
230880,-332305397.5939814,40647305.5346165,0.0
230940,-332343099.34109116,40639559.10710249,0.0
231000,-332380788.3800938,40631811.87526523,0.0
231060,-332418464.71366405,40624063.84034742,0.0
231120,-332456128.3444747,40616315.0035916,0.0
231180,-332493779.2751968,40608565.366240196,0.0
231240,-332531417.5084996,40600814.92953551,0.0
231300,-332569043.0470506,40593063.6947197,0.0
231360,-332606655.89351535,40585311.66303481,0.0
231420,-332644256.0505577,40577558.835722744,0.0
231480,-332681843.5208396,40569805.21402528,0.0
231540,-332719418.3070212,40562050.79918408,0.0
231600,-332756980.411761,40554295.592440665,0.0
231660,-332794529.83771545,40546539.595036454,0.0
231720,-332832066.5875394,40538782.80821274,0.0
231780,-332869590.6638858,40531025.23321068,0.0
231840,-332907102.0694058,40523266.871271335,0.0
231900,-332944600.8067488,40515507.72363562,0.0
231960,-332982086.8785624,40507747.791544355,0.0
232020,-333019560.2874923,40499987.07623823,0.0
232080,-333057021.03618246,40492225.57895782,0.0
232140,-333094469.12727517,40484463.30094359,0.0
232200,-333131904.56341076,40476700.243435904,0.0
232260,-333169327.3472279,40468936.40767499,0.0
232320,-333206737.4813633,40461171.794900976,0.0
232380,-333244134.96845204,40453406.40635388,0.0
232440,-333281519.81112736,40445640.24327362,0.0
232500,-333318892.0120207,40437873.306899995,0.0
232560,-333356251.5737617,40430105.59847269,0.0
232620,-333393598.49897826,40422337.119231306,0.0
232680,-333430932.7902965,40414567.870415315,0.0
232740,-333468254.4503407,40406797.85326411,0.0
232800,-333505563.4817334,40399027.069016956,0.0
232860,-333542859.88709533,40391255.51891304,0.0
232920,-333580143.6690455,40383483.20419143,0.0
232980,-333617414.83020115,40375710.12609111,0.0
233040,-333654673.3731777,40367936.28585095,0.0
233100,-333691919.3005888,40360161.68470974,0.0
233160,-333729152.6150463,40352386.32390617,0.0
233220,-333766373.3191604,40344610.20467882,0.0
233280,-333803581.4155393,40336833.328266196,0.0
233340,-333840776.9067897,40329055.6959067,0.0
233400,-333877959.79551643,40321277.30883864,0.0
233460,-333915130.08432245,40313498.16830025,0.0
233520,-333952287.7758091,40305718.275529645,0.0
233580,-333989432.8725759,40297937.63176488,0.0
233640,-334026565.3772205,40290156.238243915,0.0
233700,-334063685.292339,40282374.096204616,0.0
233760,-334100792.62052566,40274591.20688477,0.0
233820,-334137887.3643729,40266807.57152209,0.0
233880,-334174969.5264715,40259023.19135418,0.0
233940,-334212039.1094104,40251238.06761858,0.0
234000,-334249096.1157768,40243452.20155275,0.0
234060,-334286140.54815614,40235665.59439406,0.0
234120,-334323172.4091322,40227878.24737982,0.0
234180,-334360191.7012869,40220090.16174724,0.0
234240,-334397198.4272005,40212301.338733464,0.0
234300,-334434192.5894514,40204511.77957557,0.0
234360,-334471174.1906163,40196721.48551055,0.0
234420,-334508143.2332703,40188930.45777532,0.0
234480,-334545099.7199865,40181138.69760673,0.0
234540,-334582043.65333647,40173346.20624156,0.0
234600,-334618975.03588986,40165552.98491653,0.0
234660,-334655893.87021476,40157759.03486826,0.0
234720,-334692800.15887743,40149964.35733334,0.0
234780,-334729693.90444237,40142168.95354827,0.0
234840,-334766575.1094724,40134372.824749485,0.0
234900,-334803443.7765286,40126575.97217336,0.0
234960,-334840299.9081702,40118778.39705622,0.0
235020,-334877143.5069549,40110980.10063431,0.0
235080,-334913974.5754385,40103181.08414381,0.0
235140,-334950793.1161752,40095381.348820865,0.0
235200,-334987599.1317173,40087580.89590154,0.0
235260,-335024392.62461555,40079779.72662184,0.0
235320,-335061173.5974189,40071977.84221772,0.0
235380,-335097942.05267453,40064175.243925095,0.0
235440,-335134697.99292797,40056371.9329798,0.0
235500,-335171441.42072296,40048567.910617635,0.0
235560,-335208172.33860165,40040763.17807433,0.0
235620,-335244890.74910426,40032957.73658558,0.0
235680,-335281596.6547695,40025151.587387025,0.0
235740,-335318290.0581342,40017344.731714256,0.0
235800,-335354970.9617336,40009537.17080281,0.0
235860,-335391639.3681011,40001728.905888185,0.0
235920,-335428295.2797686,39993919.93820583,0.0
235980,-335464938.69926596,39986110.26899116,0.0
236040,-335501569.6291216,39978299.899479516,0.0
236100,-335538188.07186216,39970488.830906235,0.0
236160,-335574794.0300125,39962677.06450658,0.0
236220,-335611387.5060958,39954864.60151581,0.0
236280,-335647968.5026337,39947051.4431691,0.0
236340,-335684537.0221458,39939237.590701625,0.0
236400,-335721093.06715035,39931423.0453485,0.0
236460,-335757636.64016366,39923607.808344826,0.0
236520,-335794167.7437004,39915791.88092564,0.0
236580,-335830686.3802735,39907975.26432598,0.0
236640,-335867192.5523944,39900157.95978081,0.0
236700,-335903686.2625725,39892339.968525104,0.0
236760,-335940167.51331586,39884521.291793786,0.0
236820,-335976636.3071305,39876701.93082175,0.0
236880,-336013092.64652103,39868881.88684386,0.0
236940,-336049536.53399026,39861061.16109496,0.0
237000,-336085967.9720392,39853239.75480987,0.0
237060,-336122386.96316737,39845417.66922338,0.0
237120,-336158793.50987244,39837594.90557026,0.0
237180,-336195187.6146505,39829771.46508525,0.0
237240,-336231569.27999586,39821947.34900308,0.0
237300,-336267938.5084012,39814122.55855844,0.0
237360,-336304295.30235755,39806297.09498604,0.0
237420,-336340639.66435415,39798470.95952052,0.0
237480,-336376971.5968786,39790644.15339655,0.0
237540,-336413291.1024169,39782816.67784875,0.0
237600,-336449598.1834532,39774988.534111746,0.0
237660,-336485892.84247017,39767159.72342014,0.0
237720,-336522175.08194864,39759330.24700854,0.0
237780,-336558444.90436786,39751500.10611151,0.0
237840,-336594702.3122054,39743669.301963635,0.0
237900,-336630947.307937,39735837.83579947,0.0
237960,-336667179.89403707,39728005.70885357,0.0
238020,-336703400.07297796,39720172.922360495,0.0
238080,-336739607.8472306,39712339.477554776,0.0
238140,-336775803.21926415,39704505.375670955,0.0
238200,-336811986.19154614,39696670.61794356,0.0
238260,-336848156.7665424,39688835.20560713,0.0
238320,-336884314.9467171,39680999.1398962,0.0
238380,-336920460.7345327,39673162.42204529,0.0
238440,-336956594.13245016,39665325.053288944,0.0
238500,-336992715.1429286,39657487.034861684,0.0
238560,-337028823.7684256,39649648.367998056,0.0
238620,-337064920.01139694,39641809.0539326,0.0
238680,-337101003.8742969,39633969.09389986,0.0
238740,-337137075.359578,39626128.4891344,0.0
238800,-337173134.4696911,39618287.240870774,0.0
238860,-337209181.20708543,39610445.350343555,0.0
238920,-337245215.5742086,39602602.81878732,0.0
238980,-337281237.5735066,39594759.64743666,0.0
239040,-337317247.20742357,39586915.837526195,0.0
239100,-337353244.4784022,39579071.39029053,0.0
239160,-337389229.3888835,39571226.30696429,0.0
239220,-337425201.94130665,39563380.58878214,0.0
239280,-337461162.13810945,39555534.23697873,0.0
239340,-337497109.9817279,39547687.25278876,0.0
239400,-337533045.4745964,39539839.63744692,0.0
239460,-337568968.6191476,39531991.39218793,0.0
239520,-337604879.41781265,39524142.51824654,0.0
239580,-337640777.873021,39516293.01685751,0.0
239640,-337676663.98720044,39508442.88925564,0.0
239700,-337712537.76277715,39500592.136675745,0.0
239760,-337748399.2021756,39492740.760352656,0.0
239820,-337784248.3078188,39484888.76152124,0.0
239880,-337820085.08212787,39477036.14141641,0.0
239940,-337855909.5275225,39469182.90127307,0.0
240000,-337891721.6464207,39461329.04232619,0.0
240060,-337927521.44123876,39453474.56581075,0.0
240120,-337963308.91439146,39445619.47296177,0.0
240180,-337999084.0682918,39437763.765014306,0.0
240240,-338034846.9053513,39429907.44320345,0.0
240300,-338070597.4279797,39422050.50876432,0.0
240360,-338106335.6385853,39414192.96293209,0.0
240420,-338142061.5395747,39406334.80694195,0.0
240480,-338177775.1333527,39398476.04202914,0.0
240540,-338213476.4223227,39390616.66942895,0.0
240600,-338249165.4088864,39382756.6903767,0.0
240660,-338284842.09544384,39374896.10610776,0.0
240720,-338320506.48439354,39367034.91785753,0.0
240780,-338356158.5781323,39359173.126861475,0.0
240840,-338391798.37905526,39351310.73435509,0.0
240900,-338427425.8895561,39343447.74157394,0.0
240960,-338463041.1120268,39335584.14975361,0.0
241020,-338498644.0488577,39327719.96012975,0.0
241080,-338534234.7024375,39319855.173938066,0.0
241140,-338569813.07515347,39311989.79241431,0.0
241200,-338605379.169391,39304123.81679428,0.0
241260,-338640932.987534,39296257.24831385,0.0
241320,-338676474.53196484,39288390.08820892,0.0
241380,-338712003.8050642,39280522.33771548,0.0
241440,-338747520.80921113,39272653.99806954,0.0
241500,-338783025.5467831,39264785.070507206,0.0
241560,-338818518.02015597,39256915.556264624,0.0
241620,-338853998.23170406,39249045.45657801,0.0
241680,-338889466.1838,39241174.772683635,0.0
241740,-338924921.87881476,39233303.50581784,0.0
241800,-338960365.3191179,39225431.657217026,0.0
241860,-338995796.5070772,39217559.22811766,0.0
241920,-339031215.445059,39209686.21975628,0.0
241980,-339066622.1354279,39201812.633369505,0.0
242040,-339102016.5805469,39193938.470194,0.0
242100,-339137398.78277755,39186063.7314665,0.0
242160,-339172768.74447966,39178188.41842385,0.0
242220,-339208126.4680115,39170312.532302916,0.0
242280,-339243471.9557298,39162436.07434067,0.0
242340,-339278805.20998955,39154559.04577416,0.0
242400,-339314126.23314434,39146681.447840504,0.0
242460,-339349435.027546,39138803.28177689,0.0
242520,-339384731.5955449,39130924.5488206,0.0
242580,-339420015.93948966,39123045.25020898,0.0
242640,-339455288.0617275,39115165.38717947,0.0
242700,-339490547.964604,39107284.9609696,0.0
242760,-339525795.6504631,39099403.97281695,0.0
242820,-339561031.1216471,39091522.423959225,0.0
242880,-339596254.3804969,39083640.31563419,0.0
242940,-339631465.4293517,39075757.64907971,0.0
243000,-339666664.27054906,39067874.425533734,0.0
243060,-339701850.9064251,39059990.646234296,0.0
243120,-339737025.33931434,39052106.312419534,0.0
243180,-339772187.5715496,39044221.42532766,0.0
243240,-339807337.6054622,39036335.98619699,0.0
243300,-339842475.4433819,39028449.99626593,0.0
243360,-339877601.0876369,39020563.456773,0.0
243420,-339912714.54055375,39012676.36895678,0.0
243480,-339947815.80445755,39004788.73405598,0.0
243540,-339982904.88167167,38996900.553309396,0.0
243600,-340017981.774518,38989011.827955924,0.0
243660,-340053046.48531693,38981122.55923457,0.0
243720,-340088099.01638716,38973232.74838442,0.0
243780,-340123139.37004584,38965342.3966447,0.0
243840,-340158167.5486086,38957451.5052547,0.0
243900,-340193183.5543895,38949560.07545385,0.0
243960,-340228187.389701,38941668.10848167,0.0
244020,-340263179.056854,38933775.60557779,0.0
244080,-340298158.5581579,38925882.56798196,0.0
244140,-340333125.8959205,38917988.99693403,0.0
244200,-340368081.072448,38910094.893673964,0.0
244260,-340403024.0900451,38902200.259441845,0.0
244320,-340437954.9510148,38894305.09547786,0.0
244380,-340472873.6576588,38886409.40302232,0.0
244440,-340507780.21227705,38878513.18331565,0.0
244500,-340542674.617168,38870616.4375984,0.0
244560,-340577556.87462854,38862719.167111225,0.0
244620,-340612426.986954,38854821.37309492,0.0
244680,-340647284.9564381,38846923.056790374,0.0
244740,-340682130.7853732,38839024.21943863,0.0
244800,-340716964.4760499,38831124.86228083,0.0
244860,-340751786.0307573,38823224.98655826,0.0
244920,-340786595.45178306,38815324.59351232,0.0
244980,-340821392.7414132,38807423.68438455,0.0
245040,-340856177.9019322,38799522.2604166,0.0
245100,-340890950.935623,38791620.322850265,0.0
245160,-340925711.844767,38783717.87292747,0.0
245220,-340960460.63164407,38775814.911890276,0.0
245280,-340995197.29853255,38767911.44098086,0.0
245340,-341029921.8477091,38760007.46144155,0.0
245400,-341064634.2814491,38752102.974514805,0.0
245460,-341099334.6020261,38744197.98144323,0.0
245520,-341134022.8117124,38736292.48346955,0.0
245580,-341168698.9127785,38728386.481836654,0.0
245640,-341203362.90749353,38720479.977787554,0.0
245700,-341238014.798125,38712572.972565405,0.0
245760,-341272654.58693904,38704665.467413515,0.0
245820,-341307282.27619994,38696757.463575326,0.0
245880,-341341897.86817074,38688848.96229444,0.0
245940,-341376501.36511284,38680939.96481459,0.0
246000,-341411092.76928616,38673030.47237967,0.0
246060,-341445672.082949,38665120.48623372,0.0
246120,-341480239.30835813,38657210.00762092,0.0
246180,-341514794.4477689,38649299.03778563,0.0
246240,-341549337.50343513,38641387.57797232,0.0
246300,-341583868.477609,38633475.62942567,0.0
246360,-341618387.3725412,38625563.19339046,0.0
246420,-341652894.19048095,38617650.27111167,0.0
246480,-341687388.9336759,38609736.8638344,0.0
246540,-341721871.6043722,38601822.97280395,0.0
246600,-341756342.2048145,38593908.599265754,0.0
246660,-341790800.73724586,38585993.74446541,0.0
246720,-341825247.20390785,38578078.409648694,0.0
246780,-341859681.6070406,38570162.59606153,0.0
246840,-341894103.9488826,38562246.30495001,0.0
246900,-341928514.2316709,38554329.537560396,0.0
246960,-341962912.45764107,38546412.295139134,0.0
247020,-341997298.629027,38538494.57893281,0.0
247080,-342031672.74806124,38530576.390188195,0.0
247140,-342066034.81697476,38522657.73015224,0.0
247200,-342100384.837997,38514738.600072056,0.0
247260,-342134722.8133559,38506819.00119493,0.0
247320,-342169048.74527794,38498898.934768334,0.0
247380,-342203362.635988,38490978.40203991,0.0
247440,-342237664.4877096,38483057.40425747,0.0
247500,-342271954.3026645,38475135.94266902,0.0
247560,-342306232.08307326,38467214.01852274,0.0
247620,-342340497.8311547,38459291.63306699,0.0
247680,-342374751.5491262,38451368.78755032,0.0
247740,-342408993.23920375,38443445.483221464,0.0
247800,-342443222.90360165,38435521.721329324,0.0
247860,-342477440.54453284,38427597.50312301,0.0
247920,-342511646.16420865,38419672.829851806,0.0
247980,-342545839.76483905,38411747.7027652,0.0
248040,-342580021.3486324,38403822.12311286,0.0
248100,-342614190.91779554,38395896.09214464,0.0
248160,-342648348.4745339,38387969.611110605,0.0
248220,-342682494.02105147,38380042.681261,0.0
248280,-342716627.5595505,38372115.30384628,0.0
248340,-342750749.09223205,38364187.48011707,0.0
248400,-342784858.6212954,38356259.211324215,0.0
248460,-342818956.14893854,38348330.49871876,0.0
248520,-342853041.6773579,38340401.34355195,0.0
248580,-342887115.2087484,38332471.747075215,0.0
248640,-342921176.7453035,38324541.710540205,0.0
248700,-342955226.2892152,38316611.23519877,0.0
248760,-342989263.8426739,38308680.322302975,0.0
248820,-343023289.4078686,38300748.97310507,0.0
248880,-343057302.9869869,38292817.18885754,0.0
248940,-343091304.58221465,38284884.97081306,0.0
249000,-343125294.1957365,38276952.32022452,0.0
249060,-343159271.8297355,38269019.238345034,0.0
249120,-343193237.4863932,38261085.726427905,0.0
249180,-343227191.16788965,38253151.785726674,0.0
249240,-343261132.87640345,38245217.41749509,0.0
249300,-343295062.6141117,38237282.622987114,0.0
249360,-343328980.3831901,38229347.40345694,0.0
249420,-343362886.1858128,38221411.76015897,0.0
249480,-343396780.0241524,38213475.69434783,0.0
249540,-343430661.9003802,38205539.207278356,0.0
249600,-343464531.81666595,38197602.30020563,0.0
249660,-343498389.77517784,38189664.974384956,0.0
249720,-343532235.77808267,38181727.23107185,0.0
249780,-343566069.82754576,38173789.071522065,0.0
249840,-343599891.925731,38165850.496991575,0.0
249900,-343633702.07480067,38157911.508736596,0.0
249960,-343667500.2769157,38149972.10801357,0.0
250020,-343701286.5342356,38142032.29607917,0.0
250080,-343735060.8489182,38134092.07419032,0.0
250140,-343768823.22312003,38126151.44360414,0.0
250200,-343802573.65899616,38118210.405578025,0.0
250260,-343836312.1587001,38110268.96136959,0.0
250320,-343870038.72438395,38102327.11223669,0.0
250380,-343903753.35819834,38094384.85943744,0.0
250440,-343937456.06229246,38086442.204230174,0.0
250500,-343971146.83881396,38078499.14787347,0.0
250560,-344004825.68990916,38070555.69162616,0.0
250620,-344038492.61772275,38062611.836747326,0.0
250680,-344072147.6243981,38054667.58449628,0.0
250740,-344105790.7120771,38046722.9361326,0.0
250800,-344139421.88290006,38038777.892916106,0.0
250860,-344173041.139006,38030832.456106864,0.0
250920,-344206648.4825324,38022886.6269652,0.0
250980,-344240243.91561526,38014940.40675171,0.0
251040,-344273827.44038916,38006993.7967272,0.0
251100,-344307399.0589872,37999046.79815278,0.0
251160,-344340958.7735411,37991099.41228979,0.0
251220,-344374506.58618104,37983151.640399836,0.0
251280,-344408042.49903584,37975203.48374479,0.0
251340,-344441566.51423275,37967254.94358678,0.0
251400,-344475078.63389766,37959306.0211882,0.0
251460,-344508578.860155,37951356.7178117,0.0
251520,-344542067.19512767,37943407.03472021,0.0
251580,-344575543.64093727,37935456.97317692,0.0
251640,-344609008.1997038,37927506.53444528,0.0
251700,-344642460.87354594,37919555.71978902,0.0
251760,-344675901.6645808,37911604.530472144,0.0
251820,-344709330.57492423,37903652.96775892,0.0
251880,-344742747.6066904,37895701.032913886,0.0
251940,-344776152.7619923,37887748.72720187,0.0
252000,-344809546.04294115,37879796.051887974,0.0
252060,-344842927.4516471,37871843.00823757,0.0
252120,-344876296.9902186,37863889.597516306,0.0
252180,-344909654.66076267,37855935.82099012,0.0
252240,-344943000.4653851,37847981.67992523,0.0
252300,-344976334.40619,37840027.17558814,0.0
252360,-345009656.48528016,37832072.309245616,0.0
252420,-345042966.704757,37824117.08216474,0.0
252480,-345076265.0667203,37816161.495612875,0.0
252540,-345109551.5732686,37808205.55085766,0.0
252600,-345142826.22649896,37800249.24916704,0.0
252660,-345176089.02850693,37792292.59180923,0.0
252720,-345209339.9813867,37784335.580052756,0.0
